id_cliente,pd_score,lgd_pred
C101026,0.0404815803614878,0.23303950769675671
C101027,0.05430109239998807,0.4244949486124056
C101028,0.03580113183468422,0.43019238673107263
C101029,0.08799520716013487,0.34682866301196374
C101030,0.04518803366364646,0.28930711964241373
C101031,0.03582349201566685,0.3228374745152847
C101032,0.05393013682171787,0.38766329646755193
C101033,0.0353174949046441,0.41089352194734896
C101034,0.10086789033485567,0.38141978267442467
C101035,0.016970155607392384,0.37747176451487496
C101036,0.014652908353871145,0.1809692147971337
C101037,0.029507490760862138,0.16418180360493403
C101038,0.02220869173383963,0.323392959334665
C101039,0.10888494717663678,0.4676578247205853
C101040,0.1060104265530864,0.47689321030235327
C101041,0.05891841299666923,0.37399788415865787
C101042,0.09673631589699518,0.37680980643191253
C101043,0.04497034508201561,0.4362151895040979
C101044,0.06976313413162465,0.15318925017512333
C101045,0.038134877419898884,0.3849068575830324
C101046,0.08199554451503407,0.4636313256151726
C101047,0.08897681271980683,0.2276362942367846
C101048,0.01316466127367327,0.2881130830240262
C101049,0.016462080756060458,0.18365831095961627
C101050,0.008233293195495752,0.13429932609473766
C101051,0.021107806557460602,0.20168369690448218
C101052,0.009027309072798657,0.2605895250981032
C101053,0.04314774372489948,0.5284779316934745
C101054,0.006145854369588431,0.1806848999380051
C101055,0.004792612568604072,0.4054416512688009
C101056,0.04391090695422025,0.3478512577472034
C101057,0.08649244368596587,0.1735897993943778
C101058,0.023354138558747448,0.30626405921815203
C101059,0.007863067300400732,0.3574427658566893
C101060,0.044266591998382954,0.3181451978380841
C101061,0.04480928387458646,0.3179928521915386
C101062,0.08840593262388881,0.29819449618552735
C101063,0.0724962561726311,0.4228442172921101
C101064,0.053223763747354165,0.2008309375683955
C101065,0.054697519777582006,0.3393755623587044
C101066,0.09518840063340064,0.4459656567545494
C101067,0.022194742822236192,0.10403457373830874
C101068,0.2087146137636648,0.35273771534782195
C101069,0.02486302057172856,0.37204555367730197
C101070,0.0417041684069769,0.4297669829415666
C101071,0.02124016912928466,0.47219212602448746
C101072,0.05253239348653499,0.39196881139232154
C101073,0.02241236136900878,0.27988836434641123
C101074,0.07952262925065601,0.352599469562606
C101075,0.033265138169700795,0.3877139910512354
C101076,0.0321052238807889,0.31845163190245107
C101077,0.07986648880654885,0.29460821596185927
C101078,0.05476868711373111,0.4090485932526917
C101079,0.10924162983711216,0.3491363755020069
C101080,0.06216754597518183,0.4822671434465259
C101081,0.02760628509904465,0.3162438496397943
C101082,0.025703735302575133,0.39692889074533666
C101083,0.034978310637191916,0.386518571389374
C101084,0.04803487460166643,0.3597136735674872
C101085,0.006836601901099142,0.3772935915761785
C101086,0.07354331309123942,0.37610636265691494
C101087,0.08018715887068448,0.292613630283554
C101088,0.05076915455693165,0.3112890360099732
C101089,0.021348308600973198,0.4523574164193954
C101090,0.03685630358625067,0.24908653283350496
C101091,0.00863578095216918,0.26385247224406505
C101092,0.0982869567870622,0.23577360291858396
C101093,0.027984131070105552,0.2892114454403545
C101094,0.040519623371055816,0.3231257127961062
C101095,0.023322890717570575,0.2888287802573665
C101096,0.08194840534529757,0.20235174393333988
C101097,0.14542312984068761,0.3630922652046749
C101098,0.05068593995349828,0.4220367500316434
C101099,0.0675493963570298,0.1
C101100,0.0468891280436101,0.3563899013189011
C101101,0.09437320596452776,0.3905107896384147
C101102,0.034174652939040734,0.1408947600370523
C101103,0.051094232434957934,0.32003042619175337
C101104,0.07181666666756666,0.18925637902537823
C101105,0.039088195000526814,0.41735519359072415
C101106,0.03435912827617024,0.3866529410321001
C101107,0.006026884312871607,0.3884022355017407
C101108,0.06253632282830648,0.24093075647809925
C101109,0.051442394080036785,0.30137785723247545
C101110,0.029361278012294215,0.3367277165943804
C101111,0.08687508113348723,0.381282559500425
C101112,0.023711682937159306,0.375746553921197
C101113,0.013046853007556732,0.43920837038264876
C101114,0.05527392062508934,0.23105490008302096
C101115,0.033377563373174504,0.38913397861160176
C101116,0.08281594132884494,0.3777409720555455
C101117,0.03696359986046706,0.2544387447482832
C101118,0.04292274974399291,0.3406198073953483
C101119,0.03557720577151506,0.38364363037604493
C101120,0.04848512731874178,0.5002444637108081
C101121,0.07740869750117005,0.45850810145426063
C101122,0.04708733163831853,0.4496501953630981
C101123,0.039364750172210916,0.34376128627173297
C101124,0.05555559380256416,0.47982909284259756
C101125,0.0235420839263691,0.33696847859740736
C101126,0.04111612232172177,0.14506937248461518
C101127,0.06099385313535565,0.2916120446522804
C101128,0.05185086455194518,0.3230155028164869
C101129,0.016158862964669115,0.3847165185442207
C101130,0.010965743539005096,0.3190704035024946
C101131,0.020929023258690796,0.4902899943980883
C101132,0.03344112277002931,0.2765136348105611
C101133,0.07126349472732209,0.21807468964416596
C101134,0.039612257692024914,0.46722147963237926
C101135,0.10134463288565139,0.4545083644700273
C101136,0.026303173769618386,0.36033577407452994
C101137,0.02871739164545052,0.2457934229916625
C101138,0.05137926696226857,0.3061043653233907
C101139,0.02852511148554574,0.3171820294832644
C101140,0.010872829653345734,0.4124729816194273
C101141,0.05283896425633154,0.35910961674555625
C101142,0.1059812029182394,0.4114956554058178
C101143,0.008947376192837257,0.1808617187126963
C101144,0.11039570029786948,0.2804487274463499
C101145,0.0657004972823749,0.3362176808598741
C101146,0.0530986821308689,0.29036330640129837
C101147,0.0556412756884247,0.3629264791820031
C101148,0.021772831354015178,0.3233649832250171
C101149,0.03219235357357223,0.29066764098935155
C101150,0.047583755943609286,0.6181235264854708
C101151,0.0969963087114127,0.3312242311652875
C101152,0.03128089460751458,0.43065304359970796
C101153,0.05989318472451847,0.4029763328875339
C101154,0.01144667625791618,0.33477269776428653
C101155,0.06477299108557831,0.26470598829366004
C101156,0.034854088610688116,0.19526719447207744
C101157,0.013044743470513508,0.36948325240553714
C101158,0.05857886639331424,0.2611563331063847
C101159,0.09739166044865415,0.3976762350577832
C101160,0.04570062913781251,0.19490110539437075
C101161,0.0814997989176419,0.4078805155279071
C101162,0.03430732780739618,0.4707586879509023
C101163,0.024465497651424025,0.33058225006839553
C101164,0.02207597358309083,0.3819954963300837
C101165,0.0210223944688967,0.3570680540810061
C101166,0.03905152753120525,0.5430117942858672
C101167,0.03312946256546013,0.25775626221170433
C101168,0.06287728085647451,0.3807103823483147
C101169,0.11807729399689952,0.3876670539939318
C101170,0.056779749199480825,0.36577855649794794
C101171,0.03470348218548737,0.27160331468944265
C101172,0.05252890450307429,0.42462752226754663
C101173,0.01038000933983358,0.6014357118821912
C101174,0.04345132124454372,0.3658360927576896
C101175,0.07660323047662551,0.3656813351984128
C101176,0.035151712750083074,0.2513027915702669
C101177,0.02729758500190364,0.37502119843959314
C101178,0.030287046966438306,0.3900583826979685
C101179,0.09053477970171063,0.396698683783733
C101180,0.10349632520189107,0.3816443446408305
C101181,0.03829097521496939,0.3587265372556937
C101182,0.14267870903816857,0.3006377415657547
C101183,0.0682640486029349,0.248881884521217
C101184,0.0703062054126526,0.37997629382450016
C101185,0.06520833119437751,0.2427766308233068
C101186,0.03665436294943548,0.2621195460894483
C101187,0.031201249914388735,0.44513812039857714
C101188,0.025299140440282693,0.41573855324917336
C101189,0.06324661327366768,0.4456541786966487
C101190,0.05911559430644326,0.31398975638173016
C101191,0.00689336717747193,0.6044656440661413
C101192,0.03417007064320697,0.40284822942315546
C101193,0.02511927338021872,0.41863787736375585
C101194,0.04108151304310812,0.3243289260422775
C101195,0.052544531324542364,0.3084709152963152
C101196,0.004951265835858908,0.346098900250779
C101197,0.046336387717033155,0.12876415375078293
C101198,0.012315609940094339,0.31282613378406715
C101199,0.0689414479595731,0.2610094600365514
C101200,0.03584836861807702,0.3451611430447659
C101201,0.10801581515787972,0.29291706414214336
C101202,0.10069865158599114,0.25833732917250873
C101203,0.10250148597153294,0.36517067812840537
C101204,0.03649610530036396,0.13202199680512133
C101205,0.029937837351080757,0.2548236462135354
C101206,0.05727731630022509,0.3378377397039656
C101207,0.10777261658359485,0.40419462209766777
C101208,0.036667573721003814,0.3525232193062804
C101209,0.07953354467560941,0.6206329094542102
C101210,0.05378017140359142,0.30128694142373413
C101211,0.014935042020891975,0.4728286819825667
C101212,0.016050918964583553,0.21711702905017974
C101213,0.034913481298772565,0.3535818289829108
C101214,0.036624153678215574,0.4673703206345684
C101215,0.04299253550155331,0.2055845106883071
C101216,0.078857279531722,0.19266829001456928
C101217,0.019305687274522053,0.377804619006572
C101218,0.02511126189259988,0.24652467400496492
C101219,0.037357945307163284,0.300122563873115
C101220,0.05479738484355166,0.3465312407194075
C101221,0.019352680427162226,0.36049183482976577
C101222,0.039291856728957776,0.5344038599223802
C101223,0.04791331407280313,0.3936775972388343
C101224,0.04786736300391651,0.16016005601966107
C101225,0.06339945794245011,0.25532480387399104
C101226,0.02388861029797923,0.40635213248867663
C101227,0.009395297884466696,0.2254185477200231
C101228,0.0275563516509227,0.3998559731901125
C101229,0.06135840704182428,0.29861025315083395
C101230,0.036632620147975414,0.20409418708125554
C101231,0.060077277750402475,0.4412345728647753
C101232,0.006045303916429478,0.3635753212114423
C101233,0.05071283297065931,0.2994524657672956
C101234,0.049098019087487205,0.24048877730896556
C101235,0.01476683161202169,0.3525224143692481
C101236,0.10111094491742988,0.28516410035129963
C101237,0.0628512881487166,0.28564174418490845
C101238,0.036622994763103836,0.3820549829803884
C101239,0.008648916011290234,0.2584064948464494
C101240,0.09529883286292525,0.369380781005166
C101241,0.02938536168099927,0.44617651453809826
C101242,0.0011924884336850553,0.34829317744919214
C101243,0.08079984193812664,0.4142164075808002
C101244,0.024700663881520764,0.1640590019319211
C101245,0.044585875552925494,0.2645668818927275
C101246,0.04104099685095972,0.38194307876772005
C101247,0.02118827086501127,0.6065434698288633
C101248,0.015472651378436529,0.3220101767329665
C101249,0.03442042855297839,0.4944887389919878
C101250,0.034590688004188234,0.22708146681757452
C101251,0.04096865002625175,0.41043998325549474
C101252,0.07304105301485933,0.2603210422835561
C101253,0.036034475445430966,0.2580072977434781
C101254,0.007917700411858313,0.401985258180228
C101255,0.07832180227303359,0.24316790112294562
C101256,0.09820863235455746,0.47402199759687863
C101257,0.11417684909302521,0.2258586848261797
C101258,0.033254010424696334,0.11769849853225345
C101259,0.015495823826249632,0.3125751969692353
C101260,0.038313052902752526,0.3691368556924853
C101261,0.09431573335961489,0.3412456943462737
C101262,0.006367783503602341,0.3819203163798934
C101263,0.04605773049684601,0.3017885535491423
C101264,0.022825936267650435,0.4764229855615356
C101265,0.01160950237434136,0.41209680412707156
C101266,0.09120009560282219,0.3707599107341436
C101267,0.016758414709147976,0.34233475674724473
C101268,0.05559265640372907,0.4029304586650724
C101269,0.017069007728757447,0.37487761632935046
C101270,0.04694152587736761,0.25696535557752664
C101271,0.02678025174375367,0.3337041627469368
C101272,0.024144731725255414,0.33573708363568755
C101273,0.07252773498065049,0.4474835886523541
C101274,0.023996119429217703,0.22643436461957578
C101275,0.04829504777302202,0.3225442406351247
C101276,0.1230226944982498,0.4182938959458766
C101277,0.028392187475963122,0.3439795084380402
C101278,0.003823997660722179,0.24516715248382756
C101279,0.045784125083587195,0.3514726780262349
C101280,0.0486271762337787,0.3891295396569385
C101281,0.06445554908179645,0.4127402755607127
C101282,0.09775977642864239,0.3805194957162378
C101283,0.044546615665607664,0.5230236709857065
C101284,0.20437624084470235,0.15342849819680487
C101285,0.15208675514301367,0.34379771199262354
C101286,0.017489649668130287,0.4744686826826889
C101287,0.05776819115021593,0.31867387402331787
C101288,0.04449486265262455,0.2719187521331163
C101289,0.07079057555053797,0.2383035551410671
C101290,0.12477503928572091,0.22906517732303888
C101291,0.019479390975616805,0.32585850454042503
C101292,0.03849315793098656,0.2726343319196829
C101293,0.07604147692811754,0.34266510878921236
C101294,0.001,0.540905488923298
C101295,0.05201174629972517,0.4015370219354101
C101296,0.08007672452252988,0.39781986109617434
C101297,0.021155200711904135,0.30105962544401943
C101298,0.007860242861500737,0.44023670558839617
C101299,0.02462140911274208,0.19044503063686438
C101300,0.04930352795901059,0.30836861221023576
C101301,0.03848231838666712,0.2782126915477848
C101302,0.02131994503505081,0.34071442090362347
C101303,0.016038331245329426,0.2604658714429292
C101304,0.05996126790129979,0.3267002260092097
C101305,0.047243346555574536,0.5234519224169765
C101306,0.09073700664024215,0.44723713614037647
C101307,0.03059338353482306,0.2855184186259264
C101308,0.0799793291073438,0.24298916826439598
C101309,0.06600946647966413,0.3857377372183543
C101310,0.014144390690536258,0.41907456358707773
C101311,0.07418336128320187,0.5189138622494731
C101312,0.143564535649473,0.4801263027926277
C101313,0.04167260044777336,0.42432029678945493
C101314,0.041901972026382135,0.3180970623255055
C101315,0.03481231521982248,0.23209592714252092
C101316,0.08103203284990594,0.29697367536646807
C101317,0.013298368697337595,0.5465030370805736
C101318,0.053619168933382505,0.22914007506847084
C101319,0.026240042254029573,0.2851289799965989
C101320,0.0443886125432981,0.29145888785678326
C101321,0.0826681386642711,0.43599145167563014
C101322,0.031118017962956792,0.3633040115238276
C101323,0.06439072001567486,0.3442903705379124
C101324,0.07012493709389422,0.3608283215366689
C101325,0.02889595985203493,0.3532591062644755
C101326,0.06466277965936482,0.5791965221691266
C101327,0.028700672462683978,0.3556898526136492
C101328,0.028219003440254905,0.4136863947746554
C101329,0.024981297392721452,0.21227610161852267
C101330,0.0632548188409478,0.45970794799533976
C101331,0.06287909564240707,0.32964904924111116
C101332,0.09062709429166588,0.2762070236820453
C101333,0.017606593841211396,0.19517901418806458
C101334,0.054006092967772534,0.2675141779521347
C101335,0.07422192273715392,0.3899627934310306
C101336,0.015572075724589796,0.3084517952998943
C101337,0.02753828661671262,0.30066080551379587
C101338,0.003292922577232443,0.41002948631827185
C101339,0.032618305530255236,0.3331703871145689
C101340,0.03107565921455239,0.2879796984141222
C101341,0.022666748197019457,0.3086847950118856
C101342,0.027455439238940036,0.432273504149082
C101343,0.02154446565401344,0.1496176809768196
C101344,0.02906544203325819,0.39425909201179354
C101345,0.06543926624177125,0.23805378852630038
C101346,0.034134102022896164,0.33980150736853126
C101347,0.03246287098180158,0.27534140272883423
C101348,0.11814026737392705,0.1
C101349,0.019366005933303912,0.25571907469773936
C101350,0.03485468490564926,0.44958513861512167
C101351,0.027802623597231402,0.38996549859661755
C101352,0.00830690618670428,0.4088086824782554
C101353,0.06492923522557122,0.1
C101354,0.08711826369161815,0.5580588208313819
C101355,0.07650655021874939,0.49518400178084077
C101356,0.021351398109471464,0.439491444603121
C101357,0.041240713834071546,0.3313041496985354
C101358,0.05757270325214549,0.1
C101359,0.08369736855981452,0.2522685431470142
C101360,0.07849283667263791,0.39504349412421813
C101361,0.11844183914499044,0.396527505858596
C101362,0.1354950767039079,0.4737033297355949
C101363,0.02985981144542165,0.3684404351860994
C101364,0.04141791435980098,0.5076480447247994
C101365,0.15450353986312249,0.3437097205667188
C101366,0.12235842253330573,0.355235007389024
C101367,0.04313534681978306,0.38292918472311366
C101368,0.03356151955234635,0.18544776214602146
C101369,0.025734917061763334,0.3467535136021945
C101370,0.023897655530301782,0.3749035864685015
C101371,0.0998237511101634,0.35717422761170026
C101372,0.007909532996247422,0.37880286834609106
C101373,0.0378306789640694,0.29385006590644164
C101374,0.015489982045251274,0.48931350499190057
C101375,0.007820480120208615,0.3228394792407024
C101376,0.04652372754670488,0.3829076091408129
C101377,0.07703329071267642,0.15350990032720047
C101378,0.044957160264745596,0.22287303352000368
C101379,0.04342480599256465,0.3980322049143233
C101380,0.08515489548077318,0.4872245387961607
C101381,0.06034192349498025,0.37905067880215043
C101382,0.06325608497292506,0.2998400511983081
C101383,0.020673827410134,0.308848016801088
C101384,0.14053070390795913,0.46720532844359536
C101385,0.03440336728028422,0.4515505485470041
C101386,0.031139575534639353,0.5394296233302477
C101387,0.045376982494045814,0.38886851951857315
C101388,0.10486626857054972,0.2862383533629206
C101389,0.08992684620950388,0.4656012320048605
C101390,0.0527843758354998,0.248157038223143
C101391,0.036972242009063384,0.2304986569843428
C101392,0.08277848044558604,0.29229199191998656
C101393,0.17711670956784056,0.48783125681774264
C101394,0.07524546954107832,0.5269466302186262
C101395,0.04804731580830685,0.2430705904822708
C101396,0.0072482016127907575,0.3637270170920402
C101397,0.01874408834473212,0.4725868192547388
C101398,0.13618002210227836,0.3590186441528919
C101399,0.012790312296146678,0.31725144727589955
C101400,0.03297908405997528,0.43770666376504286
C101401,0.09736022879396099,0.42041271627069693
C101402,0.014973027694641304,0.3554808823572305
C101403,0.03026391524456945,0.30146087161723933
C101404,0.015479710120735632,0.3637804749700959
C101405,0.041593578968282544,0.3456341229198323
C101406,0.008605909824480671,0.2909456060624315
C101407,0.04991953949784729,0.47249390281655934
C101408,0.016059427353312866,0.37666007459996376
C101409,0.017233828395154843,0.3238570618494819
C101410,0.04666999526598157,0.4646897812789027
C101411,0.094346377199738,0.4419843515125535
C101412,0.08410287628383718,0.27742397901718785
C101413,0.023663049232252292,0.3531224330395612
C101414,0.10779470123432106,0.15252855716244573
C101415,0.012171020680609662,0.1475615555164109
C101416,0.016947630954788975,0.3583850094305571
C101417,0.1314701273047859,0.3948582451106606
C101418,0.013248983409725568,0.3118930004015297
C101419,0.05287621779399064,0.395054388765922
C101420,0.028282796627769,0.14920310574132328
C101421,0.0916375725461765,0.4702497922773067
C101422,0.10277165754681099,0.3613540926840848
C101423,0.025183750848720435,0.45014638575727844
C101424,0.05695321790582396,0.3428266112369925
C101425,0.021470243434208752,0.38283395433630324
C101426,0.023901134544410174,0.377820024566338
C101427,0.02314915212579642,0.38323539018825664
C101428,0.02045243137302476,0.3496829876655354
C101429,0.09964420646338176,0.40948365877886006
C101430,0.012720222302886048,0.27542231648659093
C101431,0.01184919195168791,0.3668559147307912
C101432,0.018954052461027174,0.35481298421545926
C101433,0.012573727044365528,0.4586925394989447
C101434,0.042781943528485675,0.4137078959391965
C101435,0.01869830545392912,0.3126013017081226
C101436,0.034026434873836,0.36234821994136807
C101437,0.07636856859885784,0.34525163103933565
C101438,0.0753599670967833,0.332989833738642
C101439,0.03705209759472012,0.3068326434272394
C101440,0.09367607859762297,0.41114976432037054
C101441,0.09816587637270223,0.28225108238747854
C101442,0.04796299799063755,0.3880178081842839
C101443,0.006856259261161043,0.5064007192225177
C101444,0.024578682926888838,0.25548363238772925
C101445,0.13588457106048557,0.4059180153720138
C101446,0.06928052533423552,0.4141307482815321
C101447,0.03219114906067162,0.5185574362215094
C101448,0.05954129313893381,0.31178524727331497
C101449,0.013978992507982653,0.5208484091536096
C101450,0.0355006221636892,0.23698524596067222
C101451,0.08416757932426953,0.18472942807239645
C101452,0.08235209209777908,0.3875029239065718
C101453,0.06954003917218901,0.30830997739562943
C101454,0.06804526253189144,0.37107856483048374
C101455,0.020086044837159717,0.45907354012833995
C101456,0.01886057852550986,0.40415226265642695
C101457,0.03537977624170213,0.4176793015115793
C101458,0.03031755603339313,0.31376680176209354
C101459,0.05913719816468745,0.32420810549101353
C101460,0.04514074888825055,0.22423643124615286
C101461,0.10494511524132052,0.1796138555128044
C101462,0.05019524085878234,0.31767770915306087
C101463,0.02089810835016603,0.13035527566228314
C101464,0.040252258541466024,0.36027110937909335
C101465,0.007660778893719099,0.3138828628228363
C101466,0.021003925073417223,0.4248048960332896
C101467,0.07761927056550333,0.20465001712641803
C101468,0.03204051642369219,0.2905760726679258
C101469,0.03618169981729858,0.3642235431160651
C101470,0.15601335676034406,0.2505934074520153
C101471,0.040471359892305374,0.44203896106538476
C101472,0.05073153330429735,0.2654053230667505
C101473,0.029331707630650714,0.3782506648947045
C101474,0.03182441972266712,0.3003051719740336
C101475,0.027282054545231145,0.38900533146998517
C101476,0.021229622763628525,0.3881685886647949
C101477,0.03470702434762611,0.3591641618869433
C101478,0.007114105058367946,0.3210055471956086
C101479,0.002284915057842796,0.371334361052596
C101480,0.021523697255601708,0.1461331824282387
C101481,0.0341230914154491,0.5930025033423716
C101482,0.0669009722584242,0.40293831853612805
C101483,0.032517449784944044,0.25779439353089095
C101484,0.08580740517167758,0.2232340984073612
C101485,0.03608405309405511,0.48443190877432624
C101486,0.05303196790166679,0.26159247484679904
C101487,0.08905743216228679,0.41805892178882353
C101488,0.04506549891689014,0.35172422347894056
C101489,0.056134990396081254,0.37813171695176884
C101490,0.049636908963665904,0.4792826908466421
C101491,0.04780631291617479,0.3852865955180824
C101492,0.10342233593707578,0.4318330727998415
C101493,0.08824419350172621,0.5651299695074179
C101494,0.0498731585066695,0.36988340211759363
C101495,0.051034575636794206,0.41872301334624046
C101496,0.045496806691652174,0.22004012806533313
C101497,0.048126261986244125,0.2534539386507237
C101498,0.031589120473815485,0.4863191378927683
C101499,0.0460699669885745,0.47227431793684466
C101500,0.06303247254092921,0.33280141251401
C101501,0.026299251498678428,0.3243152625775489
C101502,0.055669832917134544,0.20229247004247386
C101503,0.0036552754977400384,0.37123969478874697
C101504,0.02782848110216229,0.4229830279843251
C101505,0.0951595989480051,0.42119017574274137
C101506,0.17048588432631753,0.19975485919708227
C101507,0.06079970596417394,0.27735170105716633
C101508,0.08336573231750859,0.525707923778354
C101509,0.08260543961714861,0.2278895306160241
C101510,0.05165890188515535,0.2956717081059178
C101511,0.027661894959236925,0.26527891273140547
C101512,0.07874131342109794,0.3690958777624992
C101513,0.016145486440189587,0.4076718460110754
C101514,0.08236781347132932,0.45727467625238727
C101515,0.013101394892145716,0.3490848169499167
C101516,0.07867947968135969,0.35222718356338634
C101517,0.08341810313453028,0.41364149350458757
C101518,0.028916781889877688,0.3349995483306539
C101519,0.03834258250115341,0.4447608548663486
C101520,0.02320821823443166,0.3319021198535329
C101521,0.036507852855193784,0.3334970829366358
C101522,0.0609387008661201,0.5169501080755252
C101523,0.04709148816547987,0.30894498197840237
C101524,0.0257691421372477,0.24459027406411477
C101525,0.0723148392780827,0.515348014395599
C101526,0.057980941701019154,0.33319397888599694
C101527,0.024942675858224104,0.2822111144493075
C101528,0.045235611119619025,0.44356013764709284
C101529,0.02278800791639548,0.25754001373286395
C101530,0.052512386819186144,0.4066417707486956
C101531,0.05404106081964855,0.3279241735584797
C101532,0.09108027797941798,0.37009035476176977
C101533,0.051723550824929465,0.3838044326476379
C101534,0.03872186885695563,0.3892018158794638
C101535,0.03975736669598018,0.1900740214706967
C101536,0.18362534020225138,0.5423352294010959
C101537,0.06387422929471577,0.2785722136624146
C101538,0.00593306319997461,0.32761334505254547
C101539,0.01805050115320003,0.26384333932657644
C101540,0.01558518325703992,0.47635124445929383
C101541,0.06363529428657787,0.38677991251370464
C101542,0.020446174047983826,0.4530024328452768
C101543,0.06615834231315254,0.25865437237233835
C101544,0.07209274593168694,0.4159019008264436
C101545,0.08126361006942263,0.2610209779332341
C101546,0.012150701045363078,0.33637328456899224
C101547,0.04725258926741757,0.3733583109814043
C101548,0.043531437079089026,0.4943470184662998
C101549,0.0502621637476467,0.3139519807120893
C101550,0.1089664109297458,0.31402080852792263
C101551,0.019393428927770923,0.44500443252582106
C101552,0.03555002233243264,0.42602547511417493
C101553,0.05575264043235256,0.44585732197987904
C101554,0.03532573654306483,0.4147419533315562
C101555,0.057981304694340804,0.38633992024715624
C101556,0.05271364767135637,0.3611267332139168
C101557,0.02467366391679862,0.5027371521663859
C101558,0.044728667620819854,0.1339839525884203
C101559,0.05521947525741847,0.41860581207690867
C101560,0.02431592070888862,0.3329920003881537
C101561,0.07915519313748078,0.29437384948687884
C101562,0.05584623133090638,0.2731473491095418
C101563,0.06320217100799438,0.16728947684559514
C101564,0.0339692080360462,0.16071422998645535
C101565,0.10930853313320692,0.37332786157785347
C101566,0.0668203183168523,0.29249827791624217
C101567,0.06307073887881826,0.3049428259397417
C101568,0.05124319830159873,0.3586134336514294
C101569,0.05910611230325972,0.5443055017972527
C101570,0.060464545052944574,0.2298935065478571
C101571,0.01665989329056898,0.4300703084417438
C101572,0.018653218399704418,0.33141727513223557
C101573,0.012094099482064278,0.35864419927605856
C101574,0.04483331501630225,0.19752786182486273
C101575,0.026503195991847004,0.2803348648429848
C101576,0.09212966236957325,0.28736993714113385
C101577,0.04606865044542304,0.348016838325127
C101578,0.002167006021098685,0.29962064107083497
C101579,0.006599690953387492,0.17301316887810397
C101580,0.028301890813434594,0.34728860095466624
C101581,0.026737496910177534,0.25915405655676793
C101582,0.04309199254296279,0.3755174239309756
C101583,0.07010506128800664,0.3330104785694112
C101584,0.058708486159196244,0.3163581453985341
C101585,0.08501395889166524,0.4623220772203089
C101586,0.07448396797738088,0.25882493887985775
C101587,0.026942656301342367,0.5486094980653801
C101588,0.007145681127178386,0.2907669441467792
C101589,0.1297836568467013,0.5265293987515227
C101590,0.11286992092639156,0.3339926876149259
C101591,0.04188616036597182,0.4616907159782748
C101592,0.06461094052764248,0.19537046012587786
C101593,0.15323561355445667,0.25136572201160856
C101594,0.10454614871674472,0.3138327753544707
C101595,0.029650044749607522,0.17276427507325426
C101596,0.028328562540958578,0.184764813785557
C101597,0.032452783529677114,0.33427366769625766
C101598,0.043906084009980695,0.466914319593934
C101599,0.0250358630714109,0.2764854973207541
C101600,0.045825894143569905,0.455544149243002
C101601,0.04883072625017973,0.28604447908231323
C101602,0.05191362682430366,0.19088783538117846
C101603,0.05189534195274205,0.300147135550118
C101604,0.04021238932327019,0.37928245932086546
C101605,0.06953924999595874,0.2774819319875477
C101606,0.005884448730756184,0.3624594158738595
C101607,0.014081084853426015,0.3004102064856022
C101608,0.08102739219863828,0.5285062860189663
C101609,0.04703091508659309,0.28291632566503866
C101610,0.013376668667667575,0.33199975446877383
C101611,0.08160247093349214,0.41119030730803185
C101612,0.05701266737665744,0.12690311465431725
C101613,0.054059849135838944,0.2297193268416418
C101614,0.020690185109834797,0.2962120586202729
C101615,0.07582780564403716,0.3326111070942951
C101616,0.03348314151754661,0.3876438147462925
C101617,0.024263675695878482,0.4872854948959727
C101618,0.03710018271435555,0.33938060403402615
C101619,0.02630124475015374,0.4620065531771784
C101620,0.12834926981241837,0.17026284678812356
C101621,0.06890809830447936,0.39310922689422484
C101622,0.031619924434853765,0.4493223757628752
C101623,0.03486937125085944,0.3260150364848756
C101624,0.023974987172171138,0.3265133432351223
C101625,0.007820891230013638,0.29139542584362293
C101626,0.0738894512671183,0.36600680651813794
C101627,0.034101627250146566,0.38499001891792395
C101628,0.053863125698007365,0.3787311163862695
C101629,0.03791663660417938,0.42017544191268275
C101630,0.03234371724906546,0.38060073348112483
C101631,0.046543544627789174,0.21372550561837345
C101632,0.0396705868200869,0.20373810075740167
C101633,0.031773851615486425,0.2881465592825353
C101634,0.02359424260329932,0.42689521376663475
C101635,0.03031467638675437,0.2474747600023681
C101636,0.09910552429144068,0.33921683067334063
C101637,0.024979919999893376,0.43514507030177213
C101638,0.033591167854314534,0.5014781404785393
C101639,0.030913828408092002,0.3892105355047003
C101640,0.04906246996376923,0.25070864158651385
C101641,0.01887283944013846,0.345972072855228
C101642,0.04924894850363988,0.22238854963324287
C101643,0.03415680894724336,0.4016762465353378
C101644,0.055089018970359685,0.3627327771304034
C101645,0.04689980764090688,0.3740044721932036
C101646,0.026622240728461692,0.4715842111575814
C101647,0.0705978857356997,0.2739259746428385
C101648,0.010933264798738683,0.3984441417272766
C101649,0.010134844537235267,0.3436483241365056
C101650,0.017671089545147966,0.3445202578164795
C101651,0.012679194453361037,0.11587620025830159
C101652,0.06068802611362286,0.37636324857724496
C101653,0.036855460618562694,0.4496850910037191
C101654,0.08132540718531012,0.3090674733282469
C101655,0.10331984903778009,0.47166553993158883
C101656,0.016203345250143886,0.16785403718052
C101657,0.0640907135720642,0.39110490889043986
C101658,0.033197344543903835,0.6000001969826816
C101659,0.06954260892528773,0.40921124631064065
C101660,0.04516762992436914,0.3068537123835926
C101661,0.04940045094818481,0.4739450727464141
C101662,0.05936530757654661,0.3591956731553459
C101663,0.09466774450155302,0.3474466983574702
