id_cliente,id_cuenta,mes,saldo
C100257,C100257-T1,2025-05-01,515662.33793133544
C100257,C100257-T1,2025-06-01,494612.3780953405
C100257,C100257-T1,2025-07-01,361717.6867564318
C100257,C100257-T1,2025-08-01,511367.7686395687
C100257,C100257-T1,2025-09-01,558758.8608604375
C100257,C100257-T2,2025-04-01,714139.7828338592
C100257,C100257-T2,2025-05-01,573679.3291075762
C100257,C100257-T2,2025-06-01,464678.2611293377
C100257,C100257-T2,2025-07-01,485899.9276240304
C100257,C100257-T2,2025-08-01,431220.6364526466
C100257,C100257-T2,2025-09-01,614210.8877226388
C100257,C100257-T3,2025-04-01,220459.52809469873
C100257,C100257-T3,2025-05-01,466174.1213763517
C100257,C100257-T3,2025-06-01,430393.9816256628
C100257,C100257-T3,2025-07-01,594382.4878288165
C100257,C100257-T3,2025-08-01,928085.289221937
C100257,C100257-T3,2025-09-01,448730.39280259865
C100258,C100258-T1,2025-04-01,1528397.3401832338
C100258,C100258-T1,2025-05-01,1638475.3416910088
C100258,C100258-T1,2025-06-01,1422046.4010435508
C100258,C100258-T1,2025-07-01,1717931.2411827883
C100258,C100258-T1,2025-08-01,1570582.3680127764
C100258,C100258-T1,2025-09-01,2001578.7426329334
C100259,C100259-T1,2025-04-01,1088446.7006547858
C100259,C100259-T1,2025-05-01,1327408.6222384134
C100259,C100259-T1,2025-06-01,1076015.4462777863
C100259,C100259-T1,2025-07-01,761383.3196366238
C100259,C100259-T1,2025-08-01,2015587.8541114554
C100259,C100259-T1,2025-09-01,1303435.396379379
C100259,C100259-T2,2025-04-01,965029.9092386938
C100259,C100259-T2,2025-05-01,567402.3467851221
C100259,C100259-T2,2025-06-01,980536.6783215174
C100259,C100259-T2,2025-07-01,667279.8864084242
C100259,C100259-T2,2025-08-01,1109260.3443503988
C100259,C100259-T2,2025-09-01,908797.0509951836
C100260,C100260-T1,2025-04-01,715818.7023037141
C100260,C100260-T1,2025-05-01,521486.7236147654
C100260,C100260-T1,2025-06-01,845231.250144986
C100260,C100260-T1,2025-07-01,860265.8525616984
C100260,C100260-T1,2025-08-01,546604.5919864266
C100260,C100260-T1,2025-09-01,628150.4074543468
C100261,C100261-T1,2025-04-01,443334.22157110984
C100261,C100261-T1,2025-05-01,620610.2843195336
C100261,C100261-T1,2025-06-01,660507.297676776
C100261,C100261-T1,2025-07-01,790047.1277429154
C100261,C100261-T1,2025-08-01,741088.9804685081
C100261,C100261-T1,2025-09-01,492831.1421727393
C100261,C100261-T2,2025-04-01,916304.0869498765
C100261,C100261-T2,2025-05-01,655875.347027533
C100261,C100261-T2,2025-06-01,963022.2343183056
C100261,C100261-T2,2025-07-01,890965.9718949945
C100261,C100261-T2,2025-08-01,1420815.3889817412
C100261,C100261-T2,2025-09-01,892226.7410362031
C100261,C100261-T3,2025-04-01,507740.7670788302
C100261,C100261-T3,2025-05-01,686476.907641223
C100261,C100261-T3,2025-06-01,553626.3948215145
C100261,C100261-T3,2025-07-01,678203.7776965031
C100261,C100261-T3,2025-08-01,565892.0393139434
C100261,C100261-T3,2025-09-01,357798.2754460259
C100262,C100262-T1,2025-04-01,338525.4237910945
C100262,C100262-T1,2025-05-01,227044.47568721097
C100262,C100262-T1,2025-06-01,306322.0125405174
C100262,C100262-T1,2025-07-01,407682.25242476
C100262,C100262-T1,2025-08-01,413214.7326377034
C100262,C100262-T1,2025-09-01,238218.13224396767
C100263,C100263-T1,2025-04-01,1038188.3247662724
C100263,C100263-T1,2025-05-01,947248.8731385642
C100263,C100263-T1,2025-06-01,935303.884870789
C100263,C100263-T1,2025-07-01,1055204.760399143
C100263,C100263-T1,2025-08-01,945720.7824816208
C100263,C100263-T1,2025-09-01,1089924.336793892
C100264,C100264-T1,2025-04-01,377457.33671638474
C100264,C100264-T1,2025-05-01,480473.233610449
C100264,C100264-T1,2025-06-01,759505.3239125989
C100264,C100264-T1,2025-07-01,815432.5179525481
C100264,C100264-T1,2025-08-01,1131100.6973494375
C100264,C100264-T1,2025-09-01,616061.7793468529
C100264,C100264-T2,2025-04-01,502274.47808953776
C100264,C100264-T2,2025-05-01,596299.7106822063
C100264,C100264-T2,2025-06-01,697345.0657532343
C100264,C100264-T2,2025-07-01,676911.2333415096
C100264,C100264-T2,2025-08-01,332328.0673297177
C100264,C100264-T2,2025-09-01,747350.5404562759
C100265,C100265-T1,2025-04-01,594010.9649186479
C100265,C100265-T1,2025-05-01,457599.54056382104
C100265,C100265-T1,2025-06-01,735223.0622952913
C100265,C100265-T1,2025-07-01,317232.5421112786
C100265,C100265-T1,2025-08-01,626713.6981067206
C100265,C100265-T1,2025-09-01,486123.1153296885
C100266,C100266-T1,2025-04-01,773693.755882754
C100266,C100266-T1,2025-05-01,1054309.5661809274
C100266,C100266-T1,2025-06-01,495304.1604154395
C100266,C100266-T1,2025-07-01,1285333.488111854
C100266,C100266-T1,2025-08-01,1003648.7155831166
C100266,C100266-T1,2025-09-01,807773.6064226236
C100267,C100267-T1,2025-04-01,495042.541065324
C100267,C100267-T1,2025-05-01,644648.1969245279
C100267,C100267-T1,2025-06-01,802000.6919687435
C100267,C100267-T1,2025-07-01,539541.1586586094
C100267,C100267-T1,2025-08-01,598387.395690088
C100267,C100267-T1,2025-09-01,741740.7067885213
C100268,C100268-T1,2025-04-01,128599.18107252973
C100268,C100268-T1,2025-05-01,125183.92521915602
C100268,C100268-T1,2025-06-01,232881.8630027416
C100268,C100268-T1,2025-07-01,184265.6342435067
C100268,C100268-T1,2025-08-01,233096.54169517272
C100268,C100268-T1,2025-09-01,193838.90326087148
C100269,C100269-T1,2025-04-01,639846.4147125963
C100269,C100269-T1,2025-05-01,821127.7132250855
C100269,C100269-T1,2025-06-01,721520.4042659169
C100269,C100269-T1,2025-07-01,387660.0643474168
C100269,C100269-T1,2025-08-01,526470.2358116695
C100269,C100269-T1,2025-09-01,606066.2958233476
C100269,C100269-T2,2025-04-01,921265.1092048181
C100269,C100269-T2,2025-05-01,813014.7329282186
C100269,C100269-T2,2025-06-01,1027418.248838338
C100269,C100269-T2,2025-07-01,784869.6003861225
C100269,C100269-T2,2025-08-01,607825.3735334387
C100269,C100269-T2,2025-09-01,1098063.363219526
C100270,C100270-T1,2025-04-01,734409.8644474451
C100270,C100270-T1,2025-05-01,1089517.792837387
C100270,C100270-T1,2025-06-01,725771.0375904548
C100270,C100270-T1,2025-07-01,858365.6522789703
C100270,C100270-T1,2025-08-01,838293.4001930829
C100270,C100270-T1,2025-09-01,1065402.1435405712
C100271,C100271-T1,2025-04-01,925881.0240499378
C100271,C100271-T1,2025-05-01,753778.1958599736
C100271,C100271-T1,2025-06-01,881709.758451373
C100271,C100271-T1,2025-07-01,669049.5627105149
C100271,C100271-T1,2025-08-01,960883.8130930061
C100271,C100271-T1,2025-09-01,746656.8401747621
C100272,C100272-T1,2025-04-01,1351290.5459758472
C100272,C100272-T1,2025-05-01,1795257.1420474888
C100272,C100272-T1,2025-06-01,1788009.6147891018
C100272,C100272-T1,2025-07-01,2242336.5105101247
C100272,C100272-T1,2025-08-01,1191842.7563860686
C100272,C100272-T1,2025-09-01,1297520.417957904
C100273,C100273-T1,2025-04-01,44190.82524732819
C100273,C100273-T1,2025-05-01,69853.32245204922
C100273,C100273-T1,2025-06-01,45278.35814941379
C100273,C100273-T1,2025-07-01,63181.20217384687
C100273,C100273-T1,2025-08-01,43460.694582643955
C100273,C100273-T1,2025-09-01,62020.80067580337
C100274,C100274-T1,2025-04-01,600878.6936346118
C100274,C100274-T1,2025-05-01,358398.9272966778
C100274,C100274-T1,2025-06-01,391127.1965489913
C100274,C100274-T1,2025-07-01,577495.5033936843
C100274,C100274-T1,2025-08-01,282262.19629398495
C100274,C100274-T1,2025-09-01,468697.28473985806
C100275,C100275-T1,2025-04-01,732.2419692451512
C100275,C100275-T1,2025-05-01,1012.5938472903341
C100275,C100275-T1,2025-06-01,951.0821135514881
C100275,C100275-T1,2025-07-01,746.1920217321498
C100275,C100275-T1,2025-08-01,521.558027031318
C100275,C100275-T1,2025-09-01,705.0077261150147
C100276,C100276-T1,2025-04-01,402551.2226198997
C100276,C100276-T1,2025-05-01,634347.8877794159
C100276,C100276-T1,2025-06-01,691880.5356962197
C100276,C100276-T1,2025-07-01,581688.4271714023
C100276,C100276-T1,2025-08-01,517103.18396707263
C100276,C100276-T1,2025-09-01,629686.0596999109
C100277,C100277-T1,2025-04-01,769233.6674599622
C100277,C100277-T1,2025-05-01,941346.387885046
C100277,C100277-T1,2025-06-01,847152.8240618061
C100277,C100277-T1,2025-07-01,715693.4451518625
C100277,C100277-T1,2025-08-01,1083419.0787467055
C100277,C100277-T1,2025-09-01,798152.4010553281
C100277,C100277-T2,2025-04-01,465759.96600420494
C100277,C100277-T2,2025-05-01,428578.3911668412
C100277,C100277-T2,2025-06-01,313478.2940023948
C100277,C100277-T2,2025-07-01,484717.4017960776
C100277,C100277-T2,2025-08-01,449555.03433851164
C100277,C100277-T2,2025-09-01,457741.7790336514
C100278,C100278-T1,2025-04-01,977288.6222531495
C100278,C100278-T1,2025-05-01,684652.9716345358
C100278,C100278-T1,2025-06-01,1057109.203164868
C100278,C100278-T1,2025-07-01,608421.763072344
C100278,C100278-T1,2025-08-01,823709.8121400967
C100278,C100278-T1,2025-09-01,1227772.530418167
C100279,C100279-T1,2025-04-01,927495.6071796811
C100279,C100279-T1,2025-05-01,916912.1738669629
C100279,C100279-T1,2025-06-01,1215183.7862669555
C100279,C100279-T1,2025-07-01,944386.2041449777
C100279,C100279-T1,2025-08-01,970716.7966957507
C100279,C100279-T1,2025-09-01,869097.3495634617
C100279,C100279-T2,2025-04-01,607030.5750309749
C100279,C100279-T2,2025-05-01,583680.3701776419
C100279,C100279-T2,2025-06-01,569451.0118927653
C100279,C100279-T2,2025-07-01,685789.9626149929
C100279,C100279-T2,2025-08-01,496248.1790135094
C100279,C100279-T2,2025-09-01,738851.4358467613
C100280,C100280-T1,2025-04-01,85793.24547912677
C100280,C100280-T1,2025-05-01,102322.77179310245
C100280,C100280-T1,2025-06-01,95359.38359911653
C100280,C100280-T1,2025-07-01,110058.99379272324
C100280,C100280-T1,2025-08-01,110649.02226299298
C100280,C100280-T1,2025-09-01,131546.85317069004
C100281,C100281-T1,2025-04-01,432598.9676997863
C100281,C100281-T1,2025-05-01,489096.5398006442
C100281,C100281-T1,2025-06-01,296234.8907659785
C100281,C100281-T1,2025-07-01,519225.5534936621
C100281,C100281-T1,2025-08-01,410563.99834191345
C100281,C100281-T1,2025-09-01,203936.27096669795
C100282,C100282-T1,2025-04-01,307410.5313686214
C100282,C100282-T1,2025-05-01,399006.837838084
C100282,C100282-T1,2025-06-01,262660.2959158924
C100282,C100282-T1,2025-07-01,336993.7231875025
C100282,C100282-T1,2025-08-01,397754.81916122464
C100282,C100282-T1,2025-09-01,248711.74904070515
C100283,C100283-T1,2025-04-01,145982.65569847907
C100283,C100283-T1,2025-05-01,161692.8503134268
C100283,C100283-T1,2025-06-01,145978.28843404245
C100283,C100283-T1,2025-07-01,124404.74298564508
C100283,C100283-T1,2025-08-01,125880.36172206936
C100283,C100283-T1,2025-09-01,140273.0878288869
C100284,C100284-T1,2025-04-01,646588.8267033005
C100284,C100284-T1,2025-05-01,543285.042626547
C100284,C100284-T1,2025-06-01,784532.0281401804
C100284,C100284-T1,2025-07-01,679015.2155632258
C100284,C100284-T1,2025-08-01,850860.9593860805
C100284,C100284-T1,2025-09-01,617449.2806850316
C100285,C100285-T1,2025-04-01,522994.57440497325
C100285,C100285-T1,2025-05-01,583678.2581112906
C100285,C100285-T1,2025-06-01,358817.1938173746
C100285,C100285-T1,2025-07-01,423837.9183433374
C100285,C100285-T1,2025-08-01,365240.6017786483
C100285,C100285-T1,2025-09-01,420604.6217900321
C100286,C100286-T1,2025-04-01,91847.31618965759
C100286,C100286-T1,2025-05-01,100952.27455005569
C100286,C100286-T1,2025-06-01,106374.40417468331
C100286,C100286-T1,2025-07-01,100022.65394565633
C100286,C100286-T1,2025-08-01,85760.50151278616
C100286,C100286-T1,2025-09-01,133738.77410118413
C100287,C100287-T1,2025-04-01,1232268.7321517274
C100287,C100287-T1,2025-05-01,778047.3427461459
C100287,C100287-T1,2025-06-01,514849.3559503264
C100287,C100287-T1,2025-07-01,989765.6615338812
C100287,C100287-T1,2025-08-01,1024377.0632508271
C100287,C100287-T1,2025-09-01,730752.3290668578
C100287,C100287-T2,2025-04-01,1017814.5861359363
C100287,C100287-T2,2025-05-01,610469.8032618315
C100287,C100287-T2,2025-06-01,578151.1780025413
C100287,C100287-T2,2025-07-01,985403.59982777
C100287,C100287-T2,2025-08-01,522572.9357311405
C100287,C100287-T2,2025-09-01,768665.9058409054
C100287,C100287-T3,2025-04-01,1672496.8057278888
C100287,C100287-T3,2025-05-01,830453.3049595098
C100287,C100287-T3,2025-06-01,1418552.9252247794
C100287,C100287-T3,2025-07-01,812942.3365944839
C100287,C100287-T3,2025-08-01,1081690.840529002
C100287,C100287-T3,2025-09-01,1405927.01209366
C100288,C100288-T1,2025-04-01,612317.8235624945
C100288,C100288-T1,2025-05-01,645274.6122961349
C100288,C100288-T1,2025-06-01,794548.5198651311
C100288,C100288-T1,2025-07-01,540899.0177653398
C100288,C100288-T1,2025-08-01,490588.33137177466
C100288,C100288-T1,2025-09-01,708582.8378876331
C100289,C100289-T1,2025-04-01,925794.3957975799
C100289,C100289-T1,2025-05-01,596857.8127624112
C100289,C100289-T1,2025-06-01,837834.6619527607
C100289,C100289-T1,2025-07-01,833614.888476871
C100289,C100289-T1,2025-08-01,949425.4938713718
C100289,C100289-T1,2025-09-01,736363.1795727778
C100290,C100290-T1,2025-04-01,115473.1583809102
C100290,C100290-T1,2025-05-01,194947.53357941133
C100290,C100290-T1,2025-06-01,228510.70335350605
C100290,C100290-T1,2025-07-01,131409.84215236548
C100290,C100290-T1,2025-08-01,96807.2175061189
C100290,C100290-T1,2025-09-01,119484.14164346943
C100290,C100290-T2,2025-04-01,766494.1821290697
C100290,C100290-T2,2025-05-01,882050.9197387611
C100290,C100290-T2,2025-06-01,637065.9431511796
C100290,C100290-T2,2025-07-01,349636.25295326725
C100290,C100290-T2,2025-08-01,588599.2809128162
C100290,C100290-T2,2025-09-01,461535.5552684331
C100291,C100291-T1,2025-04-01,627710.5051285832
C100291,C100291-T1,2025-05-01,525382.4775069254
C100291,C100291-T1,2025-06-01,376230.56073480146
C100291,C100291-T1,2025-07-01,572194.5161826512
C100291,C100291-T1,2025-08-01,302648.690738642
C100291,C100291-T1,2025-09-01,556835.9177781041
C100291,C100291-T2,2025-04-01,547256.9073355203
C100291,C100291-T2,2025-05-01,496626.5428900694
C100291,C100291-T2,2025-06-01,270648.5825592176
C100291,C100291-T2,2025-07-01,561905.1325432963
C100291,C100291-T2,2025-08-01,438386.8148630349
C100291,C100291-T2,2025-09-01,503149.70313119603
C100292,C100292-T1,2025-04-01,1049941.8089514775
C100292,C100292-T1,2025-05-01,766252.5365942498
C100292,C100292-T1,2025-06-01,491646.33113135025
C100292,C100292-T1,2025-07-01,565525.1978779834
C100292,C100292-T1,2025-08-01,665432.3695696291
C100292,C100292-T1,2025-09-01,859073.6788513752
C100293,C100293-T1,2025-04-01,817874.2956536755
C100293,C100293-T1,2025-05-01,946525.1372346875
C100293,C100293-T1,2025-06-01,946556.1538052381
C100293,C100293-T1,2025-07-01,675597.9469511023
C100293,C100293-T1,2025-08-01,1060807.534398641
C100293,C100293-T1,2025-09-01,1187663.6151845083
C100294,C100294-T1,2025-04-01,586124.192676526
C100294,C100294-T1,2025-05-01,450424.6777995305
C100294,C100294-T1,2025-06-01,468828.73541545705
C100294,C100294-T1,2025-07-01,563731.4437245103
C100294,C100294-T1,2025-08-01,548323.8611148321
C100294,C100294-T1,2025-09-01,472929.31586241734
C100295,C100295-T1,2025-04-01,1191648.0415235097
C100295,C100295-T1,2025-05-01,835255.278089487
C100295,C100295-T1,2025-06-01,774756.1545466448
C100295,C100295-T1,2025-07-01,968276.6191292743
C100295,C100295-T1,2025-08-01,1238984.0237632794
C100295,C100295-T1,2025-09-01,1054916.1970122182
C100296,C100296-T1,2025-04-01,133602.42578731372
C100296,C100296-T1,2025-05-01,156166.6778600411
C100296,C100296-T1,2025-06-01,89024.20831416451
C100296,C100296-T1,2025-07-01,121029.03213129652
C100296,C100296-T1,2025-08-01,151460.26451234453
C100296,C100296-T1,2025-09-01,120271.47875297835
C100296,C100296-T2,2025-04-01,1175765.8285715007
C100296,C100296-T2,2025-05-01,859952.7890234671
C100296,C100296-T2,2025-06-01,1197627.615541468
C100296,C100296-T2,2025-07-01,311477.3704800401
C100296,C100296-T2,2025-08-01,932815.1911073211
C100296,C100296-T2,2025-09-01,1120037.628385377
C100297,C100297-T1,2025-04-01,817018.3085342967
C100297,C100297-T1,2025-05-01,828904.2526672027
C100297,C100297-T1,2025-06-01,710507.5605351819
C100297,C100297-T1,2025-07-01,876059.3395953071
C100297,C100297-T1,2025-08-01,657325.3836271908
C100297,C100297-T1,2025-09-01,1051010.3933522091
C100298,C100298-T1,2025-04-01,56123.09590746327
C100298,C100298-T1,2025-05-01,85278.5639760552
C100298,C100298-T1,2025-06-01,83978.65427394013
C100298,C100298-T1,2025-07-01,86168.66134435959
C100298,C100298-T1,2025-08-01,70640.57272101456
C100298,C100298-T1,2025-09-01,69017.45419452233
C100298,C100298-T2,2025-04-01,928636.7897310024
C100298,C100298-T2,2025-05-01,430937.35513158643
C100298,C100298-T2,2025-06-01,559798.0274419684
C100298,C100298-T2,2025-07-01,1013891.2834485513
C100298,C100298-T2,2025-08-01,1586414.2006189788
C100298,C100298-T2,2025-09-01,1044762.5745132277
C100299,C100299-T1,2025-04-01,696695.9653484134
C100299,C100299-T1,2025-05-01,829427.6211797238
C100299,C100299-T1,2025-06-01,1122749.1571610468
C100299,C100299-T1,2025-07-01,584860.8657157964
C100299,C100299-T1,2025-08-01,906571.2771531482
C100299,C100299-T1,2025-09-01,417827.93284898927
C100300,C100300-T1,2025-04-01,694461.993923367
C100300,C100300-T1,2025-05-01,797094.4341881619
C100300,C100300-T1,2025-06-01,771194.7539648393
C100300,C100300-T1,2025-07-01,1085127.8372221882
C100300,C100300-T1,2025-08-01,1215906.1494527753
C100300,C100300-T1,2025-09-01,334554.7235100876
C100300,C100300-T2,2025-04-01,63874.55703970837
C100300,C100300-T2,2025-05-01,129820.44680988902
C100300,C100300-T2,2025-06-01,107608.33659364434
C100300,C100300-T2,2025-07-01,65604.92694649888
C100300,C100300-T2,2025-08-01,86195.88490145
C100300,C100300-T2,2025-09-01,75428.79343179056
C100301,C100301-T1,2025-04-01,1173141.0158131816
C100301,C100301-T1,2025-05-01,755860.9882162892
C100301,C100301-T1,2025-06-01,953792.1568623473
C100301,C100301-T1,2025-07-01,1053065.6169388758
C100301,C100301-T1,2025-08-01,1351205.1776929754
C100301,C100301-T1,2025-09-01,857153.4605953706
C100302,C100302-T1,2025-04-01,135191.72433651533
C100302,C100302-T1,2025-05-01,83141.93429935536
C100302,C100302-T1,2025-06-01,156606.309299429
C100302,C100302-T1,2025-07-01,72216.40615239186
C100302,C100302-T1,2025-08-01,102395.1161043329
C100302,C100302-T1,2025-09-01,76158.72043345298
C100302,C100302-T2,2025-04-01,629865.7518211168
C100302,C100302-T2,2025-05-01,1167391.868331823
C100302,C100302-T2,2025-06-01,630616.1221145701
C100302,C100302-T2,2025-07-01,954692.4859639545
C100302,C100302-T2,2025-08-01,720677.9103023306
C100302,C100302-T2,2025-09-01,548244.5927371064
C100303,C100303-T1,2025-04-01,417242.4171285787
C100303,C100303-T1,2025-05-01,156408.48660073226
C100303,C100303-T1,2025-06-01,513903.05406927137
C100303,C100303-T1,2025-07-01,484197.4098311458
C100303,C100303-T1,2025-08-01,835386.3247221021
C100303,C100303-T1,2025-09-01,280234.06831837445
C100304,C100304-T1,2025-04-01,1049351.9694669805
C100304,C100304-T1,2025-05-01,982736.3460757295
C100304,C100304-T1,2025-06-01,953530.7961100028
C100304,C100304-T1,2025-07-01,908815.9381680315
C100304,C100304-T1,2025-08-01,1012120.4517484474
C100304,C100304-T1,2025-09-01,591578.0202112428
C100305,C100305-T1,2025-04-01,410670.11814421177
C100305,C100305-T1,2025-05-01,238769.30983873073
C100305,C100305-T1,2025-06-01,284875.8174887478
C100305,C100305-T1,2025-07-01,176294.35136612947
C100305,C100305-T1,2025-08-01,207798.12484588442
C100305,C100305-T1,2025-09-01,233529.19772860885
C100305,C100305-T2,2025-04-01,852518.5210748132
C100305,C100305-T2,2025-05-01,786127.296602073
C100305,C100305-T2,2025-06-01,796959.1457973489
C100305,C100305-T2,2025-07-01,690867.8938911303
C100305,C100305-T2,2025-08-01,634859.536086343
C100305,C100305-T2,2025-09-01,832717.273662893
C100306,C100306-T1,2025-04-01,776496.2506306062
C100306,C100306-T1,2025-05-01,631289.8430165264
C100306,C100306-T1,2025-06-01,753953.3757589994
C100306,C100306-T1,2025-07-01,567196.4691784373
C100306,C100306-T1,2025-08-01,810431.3755926196
C100306,C100306-T1,2025-09-01,482616.88053511747
C100307,C100307-T1,2025-04-01,580904.2012133056
C100307,C100307-T1,2025-05-01,248824.17011755882
C100307,C100307-T1,2025-06-01,332089.9487884861
C100307,C100307-T1,2025-07-01,518765.2451613721
C100307,C100307-T1,2025-08-01,566394.5086108961
C100307,C100307-T1,2025-09-01,279826.15644606005
C100308,C100308-T1,2025-04-01,239273.6382460733
C100308,C100308-T1,2025-05-01,360556.7690317226
C100308,C100308-T1,2025-06-01,175617.89154737943
C100308,C100308-T1,2025-07-01,379068.92729638953
C100308,C100308-T1,2025-08-01,459569.8832354582
C100308,C100308-T1,2025-09-01,291029.11283524963
C100308,C100308-T2,2025-04-01,711262.7083893241
C100308,C100308-T2,2025-05-01,510384.0402014885
C100308,C100308-T2,2025-06-01,521869.8101642105
C100308,C100308-T2,2025-07-01,854685.3508680619
C100308,C100308-T2,2025-08-01,801668.6764297055
C100308,C100308-T2,2025-09-01,480908.7334394226
C100309,C100309-T1,2025-04-01,685516.1030127578
C100309,C100309-T1,2025-05-01,665993.6300341034
C100309,C100309-T1,2025-06-01,870651.8374757892
C100309,C100309-T1,2025-07-01,559853.5633450603
C100309,C100309-T1,2025-08-01,860919.8422355317
C100309,C100309-T1,2025-09-01,739286.0338407502
C100309,C100309-T2,2025-04-01,401475.9821557026
C100309,C100309-T2,2025-05-01,1149421.4980786627
C100309,C100309-T2,2025-06-01,416697.8029088767
C100309,C100309-T2,2025-07-01,1395183.491074473
C100309,C100309-T2,2025-08-01,924559.0885071098
C100309,C100309-T2,2025-09-01,901729.4698663639
C100310,C100310-T1,2025-04-01,1089152.1816960427
C100310,C100310-T1,2025-05-01,776156.7613234213
C100310,C100310-T1,2025-06-01,1108275.8439496001
C100310,C100310-T1,2025-07-01,713710.9694839977
C100310,C100310-T1,2025-08-01,875537.5181364655
C100310,C100310-T1,2025-09-01,585571.3842700415
C100311,C100311-T1,2025-04-01,509408.4499071429
C100311,C100311-T1,2025-05-01,464334.2979720661
C100311,C100311-T1,2025-06-01,638450.6745102142
C100311,C100311-T1,2025-07-01,390677.82267658925
C100311,C100311-T1,2025-08-01,360446.849241437
C100311,C100311-T1,2025-09-01,316709.42255992384
C100311,C100311-T2,2025-04-01,996031.9013274426
C100311,C100311-T2,2025-05-01,794349.334613408
C100311,C100311-T2,2025-06-01,794484.9038924424
C100311,C100311-T2,2025-07-01,554476.3754319053
C100311,C100311-T2,2025-08-01,794339.9253413156
C100311,C100311-T2,2025-09-01,469340.44311059907
C100311,C100311-T3,2025-04-01,842480.4028363598
C100311,C100311-T3,2025-05-01,942747.5252897003
C100311,C100311-T3,2025-06-01,906817.6722078888
C100311,C100311-T3,2025-07-01,1392014.414760726
C100311,C100311-T3,2025-08-01,1058901.6747690858
C100311,C100311-T3,2025-09-01,969687.9321921604
C100312,C100312-T1,2025-04-01,405710.7865290871
C100312,C100312-T1,2025-05-01,429040.49490464356
C100312,C100312-T1,2025-06-01,625720.0959599382
C100312,C100312-T1,2025-07-01,453832.9850350218
C100312,C100312-T1,2025-08-01,244807.81999523198
C100312,C100312-T1,2025-09-01,449377.5578519909
C100312,C100312-T2,2025-04-01,289628.2962465605
C100312,C100312-T2,2025-05-01,311837.9980537469
C100312,C100312-T2,2025-06-01,316065.8290361095
C100312,C100312-T2,2025-07-01,378090.0976159396
C100312,C100312-T2,2025-08-01,326216.66063681286
C100312,C100312-T2,2025-09-01,321090.39580125205
C100313,C100313-T1,2025-04-01,784741.2696427815
C100313,C100313-T1,2025-05-01,472105.07437047444
C100313,C100313-T1,2025-06-01,610199.5568733974
C100313,C100313-T1,2025-07-01,348503.4388836759
C100313,C100313-T1,2025-08-01,737798.1216663381
C100313,C100313-T1,2025-09-01,685595.8727884714
C100314,C100314-T1,2025-04-01,941908.053598648
C100314,C100314-T1,2025-05-01,547379.3180131279
C100314,C100314-T1,2025-06-01,703550.8503491968
C100314,C100314-T1,2025-07-01,836530.2818813825
C100314,C100314-T1,2025-08-01,633971.4951558025
C100314,C100314-T1,2025-09-01,745931.9269856196
C100315,C100315-T1,2025-04-01,624803.3381297216
C100315,C100315-T1,2025-05-01,603196.3961028525
C100315,C100315-T1,2025-06-01,486734.0447399097
C100315,C100315-T1,2025-07-01,605406.4772922251
C100315,C100315-T1,2025-08-01,782720.998118157
C100315,C100315-T1,2025-09-01,902780.8017461144
C100316,C100316-T1,2025-04-01,588796.9416371736
C100316,C100316-T1,2025-05-01,519732.9673765296
C100316,C100316-T1,2025-06-01,534563.5151696424
C100316,C100316-T1,2025-07-01,632271.6939880137
C100316,C100316-T1,2025-08-01,642850.4436228655
C100316,C100316-T1,2025-09-01,400408.5023710618
C100316,C100316-T2,2025-04-01,300404.09641751513
C100316,C100316-T2,2025-05-01,431228.06573503953
C100316,C100316-T2,2025-06-01,405368.5614381632
C100316,C100316-T2,2025-07-01,284016.5658915636
C100316,C100316-T2,2025-08-01,408946.99497659487
C100316,C100316-T2,2025-09-01,364553.45632358786
C100317,C100317-T1,2025-04-01,1676503.5527275796
C100317,C100317-T1,2025-05-01,1429885.2181183756
C100317,C100317-T1,2025-06-01,1697059.113334461
C100317,C100317-T1,2025-07-01,1641226.122000954
C100317,C100317-T1,2025-08-01,1421868.4982087242
C100317,C100317-T1,2025-09-01,1728315.9408788763
C100318,C100318-T1,2025-04-01,574087.4895785701
C100318,C100318-T1,2025-05-01,621186.673508287
C100318,C100318-T1,2025-06-01,765916.4870140564
C100318,C100318-T1,2025-07-01,529854.010794476
C100318,C100318-T1,2025-08-01,517086.85592398787
C100318,C100318-T1,2025-09-01,538590.2700147303
C100318,C100318-T2,2025-04-01,850813.2513571064
C100318,C100318-T2,2025-05-01,800079.6865585279
C100318,C100318-T2,2025-06-01,465386.7909939421
C100318,C100318-T2,2025-07-01,1033597.289430463
C100318,C100318-T2,2025-08-01,545990.8877931817
C100318,C100318-T2,2025-09-01,637450.5914062709
C100319,C100319-T1,2025-04-01,650575.493669492
C100319,C100319-T1,2025-05-01,1612168.412751161
C100319,C100319-T1,2025-06-01,1065401.8085483883
C100319,C100319-T1,2025-07-01,1619910.6839509835
C100319,C100319-T1,2025-08-01,1064599.044840824
C100319,C100319-T1,2025-09-01,946478.684081834
C100320,C100320-T1,2025-04-01,178428.99036687094
C100320,C100320-T1,2025-05-01,216444.2830693038
C100320,C100320-T1,2025-06-01,227072.74995871427
C100320,C100320-T1,2025-07-01,167400.5872243999
C100320,C100320-T1,2025-08-01,182410.63495942357
C100320,C100320-T1,2025-09-01,164684.30222584345
C100320,C100320-T2,2025-04-01,369153.1637541366
C100320,C100320-T2,2025-05-01,393419.43208198936
C100320,C100320-T2,2025-06-01,386834.6249046871
