id_cliente,segmento,region,ingreso_mensual,pd_score,lgd_pred,ead_pred,expected_loss,limite_ref,r_opt,e_opt,z_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt,apr_base,apr_efectiva,ingreso_financiero,costos_operativos,utilidad_neta,project,notebook,piso,escenario,mode,created_utc,pd_score_opt,lgd_pred_opt,ead_pred_opt,limite_ref_opt,pd_score_in,lgd_pred_in,ead_pred_in,limite_ref_in
C00019105,mass,XV,723606,0.1534537414949902,0.3223437100355255,290543.3745665609,14371.683962708452,1682061.0,0.45,1682061.0,756927.45,643388.3324999999,83202.89228436453,25230.915,534954.5252156353,0.2626,0.22321,64852.18663700206,4358.150618498414,46122.35205579519,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1534537414949902,0.3223437100355255,290543.3745665609,1682061.0,0.1534537414949902,0.3223437100355255,290543.3745665609,1682061
C00032806,mass,III,456732,0.0504049646007744,0.340551380849822,208755.5802908908,3583.389800263561,1066662.0,0.45,1066662.0,479997.9,407998.215,18309.765544004087,15999.93,373688.51945599593,0.2451,0.208335,43491.09381990273,3131.333704363362,36776.37031527581,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0504049646007744,0.340551380849822,208755.5802908908,1066662.0,0.0504049646007744,0.340551380849822,208755.5802908908,1066662
C00040517,mass_affluent,VII,2162742,0.8145943592425143,0.3318264366228368,892483.9573834717,241241.9332095401,5000000.0,0.1,0.0,1.6078095e-10,1.366638075e-10,0.0,0.0,1.366638075e-10,0.3286,0.27931,249279.69413677749,13387.259360752074,-5349.498433514707,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8145943592425143,0.3318264366228368,892483.9573834717,5000000.0,0.8145943592425143,0.3318264366228368,892483.9573834717,5000000
C00003883,mass_affluent,V,1652641,0.637587689485832,0.3303428708206119,647777.4456531302,136436.53597497128,3805667.0,0.1,0.0,1.6163545e-10,1.373901325e-10,0.0,0.0,1.373901325e-10,0.274,0.2329,150867.36709261403,9716.661684796953,4714.1694328458,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.637587689485832,0.3303428708206119,647777.4456531302,3805667.0,0.637587689485832,0.3303428708206119,647777.4456531302,3805667
C00022989,mass,RM,1215413,0.2940284331593074,0.3349355786225254,496120.1472087201,48858.20152948448,2752016.0,0.45,2752016.0,1238407.2,1052646.12,271020.14118325734,41280.24,740345.7388167426,0.3117,0.264945,131444.55240221435,7441.802208130801,75144.54866459907,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.2940284331593074,0.3349355786225254,496120.1472087201,2752016.0,0.2940284331593074,0.3349355786225254,496120.1472087201,2752016
C00031225,mass,VIII,954398,0.3095033515040634,0.3654156983575953,291043.5193845864,32916.26047867825,1687490.0,0.45,1687490.0,759370.5,645464.9249999999,190850.7034020784,25312.35,429301.8715979216,0.2626,0.22321,64963.823961833536,4365.652790768796,27681.910692386493,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.3095033515040634,0.3654156983575953,291043.5193845864,1687490.0,0.3095033515040634,0.3654156983575953,291043.5193845864,1687490
C00003419,mass,XI,300000,0.0150989003264601,0.33791187748091,177461.62670935033,905.426567624842,1036427.0,0.45,1036427.0,466392.15,396433.3275,5287.951872213218,15546.405,375598.9706277868,0.3473,0.295205,52387.559512733766,2661.9244006402546,48820.20854446868,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0150989003264601,0.33791187748091,177461.62670935033,1036427.0,0.0150989003264601,0.33791187748091,177461.62670935033,1036427
C00038930,mass_affluent,XV,2391398,0.5728194667850172,0.3194811079101369,645272.4329660622,118088.0802276033,4225911.0,0.1,0.0,1.7156303e-10,1.458285755e-10,0.0,0.0,1.458285755e-10,0.3189,0.271065,174910.77204194566,9679.086494490934,47143.60531985142,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.5728194667850172,0.3194811079101369,645272.4329660622,4225911.0,0.5728194667850172,0.3194811079101369,645272.4329660622,4225911
C00023542,mass,III,1074355,0.0010490789550428,0.3136861001102283,312786.39237134554,102.93221083814429,2185157.0,0.45,2185157.0,983320.65,835822.5525,719.0947129548213,32777.355,802326.1027870452,0.3461,0.294185,92017.0648397643,4691.795885570183,87222.33674335596,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0010490789550428,0.3136861001102283,312786.39237134554,2185157.0,0.0010490789550428,0.3136861001102283,312786.39237134554,2185157
C00026355,mass,III,1183300,0.3308943161279811,0.3438708781248279,614435.3419134557,69913.47564319732,3213851.0,0.45,3213851.0,1446232.9,1229297.965,365687.77588482783,48207.765,815402.424115172,0.2456,0.20876,128269.52197785302,9216.530128701836,49139.516205953856,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.3308943161279811,0.3438708781248279,614435.3419134557,3213851.0,0.3308943161279811,0.3438708781248279,614435.3419134557,3213851
C00019772,mass,II,829961,0.0344379591798262,0.299523632553131,326705.41331097373,3369.9606638406567,2259019.0,0.45,2259019.0,1016558.6,864074.8099999999,23301.74174868179,33885.285,806887.7832513181,0.2398,0.20383,66592.36439517578,4900.581199664606,58321.82253167052,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0344379591798262,0.299523632553131,326705.41331097373,2259019.0,0.0344379591798262,0.299523632553131,326705.41331097373,2259019
C00010190,mass,X,502573,0.0446140996873046,0.3395366616450542,286419.8181510628,4338.722483223828,1447413.0,0.45,1447413.0,651335.85,553635.4724999999,21925.58938885406,21711.195,509998.6881111458,0.2739,0.2328149999999999,66682.82996283966,4296.2972722659415,58047.810207349896,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0446140996873046,0.3395366616450542,286419.8181510628,1447413.0,0.0446140996873046,0.3395366616450542,286419.8181510628,1447413
C00044563,mass,XI,1000189,0.2705337504491291,0.3492392268153606,471229.21963216295,44522.20687953166,2570576.0,0.45,2570576.0,1156759.2,983245.32,242870.5854889384,38558.64,701816.0945110616,0.3219,0.273615,128935.38292965428,7068.438294482444,77344.73775564016,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.2705337504491291,0.3492392268153606,471229.21963216295,2570576.0,0.2705337504491291,0.3492392268153606,471229.21963216295,2570576
C00044561,pyme,IX,800774,0.1639371276935227,0.346872089921151,394066.4693827476,22408.674150577743,2047231.0,0.45,2047231.0,921253.95,783065.8574999999,116416.22912454244,30708.465,635941.1633754575,0.2717,0.2309449999999999,91007.68077159864,5910.997040741214,62688.00958027968,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1639371276935227,0.346872089921151,394066.4693827476,2047231.0,0.1639371276935227,0.346872089921151,394066.4693827476,2047231
C00044945,mass,XVI,767040,0.0002675129034451,0.3056054657328836,175867.56645358354,14.37777246524258,1150605.0,0.45,1150605.0,517772.25,440106.4125,94.06587707425088,17259.075,422753.2716229257,0.3412,0.29002,51005.111622868295,2638.013496803753,48352.7203535993,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0002675129034451,0.3056054657328836,175867.56645358354,1150605.0,0.0002675129034451,0.3056054657328836,175867.56645358354,1150605
C00005196,pyme,XV,3643598,0.999633257779838,0.3492342108052187,1081648.004045196,377609.9507429562,5000000.0,0.1,0.0,1.5156258e-10,1.28828193e-10,0.0,0.0,1.28828193e-10,0.2324,0.19754,213668.74671908803,16224.72006067794,-180165.9240845461,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.999633257779838,0.3492342108052187,1081648.004045196,5000000.0,0.999633257779838,0.3492342108052187,1081648.004045196,5000000
C00037256,mass,IX,1295479,0.3465163980584649,0.3331281978052141,580894.5432865395,67055.20330572204,3625505.0,0.45,3625505.0,1631477.2,1386755.62,418507.9334460071,54382.575,913865.1115539928,0.3039,0.258315,150053.77394906245,8713.418149298092,74285.15249404233,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.3465163980584649,0.3331281978052141,580894.5432865395,3625505.0,0.3465163980584649,0.3331281978052141,580894.5432865395,3625505
C00031611,mass_affluent,X,1362268,0.5410985886196321,0.3162694227900053,404355.9664718237,69198.62465952568,2535343.0,0.1,0.0,1.5375815e-10,1.306944275e-10,0.0,0.0,1.306944275e-10,0.2295,0.195075,78879.740159491,6065.339497077355,3615.776002887968,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.5410985886196321,0.3162694227900053,404355.9664718237,2535343.0,0.5410985886196321,0.3162694227900053,404355.9664718237,2535343
C00002192,mass_affluent,VII,300000,0.0523027408996429,0.331530721670059,133357.98795675798,2312.422901755446,471564.0,0.45,471564.0,212203.8,180373.23,8176.903460758504,7073.46,165122.86653924148,0.3057,0.259845,34652.406380623775,2000.3698193513696,30339.61365951696,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0523027408996429,0.331530721670059,133357.98795675798,471564.0,0.0523027408996429,0.331530721670059,133357.98795675798,471564
C00031040,mass,VIII,923917,0.0895866762370616,0.3350650415796056,242605.4457171585,7282.375826510556,1493813.0,0.45,1493813.0,672215.85,571383.4724999999,44840.327670179,22407.195,504135.94982982095,0.3117,0.264945,64277.099815532565,3639.0816857573777,53355.64230326463,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0895866762370616,0.3350650415796056,242605.4457171585,1493813.0,0.0895866762370616,0.3350650415796056,242605.4457171585,1493813
C00046777,pyme,V,2374429,0.8684647947865534,0.3467144611909563,806611.7339752921,242878.29732167264,5000000.0,0.1,0.0,1.5780638e-10,1.34135423e-10,0.0,0.0,1.34135423e-10,0.2405,0.204425,164891.60371789907,12099.17600962938,-90085.86961340296,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8684647947865534,0.3467144611909563,806611.7339752921,5000000.0,0.8684647947865534,0.3467144611909563,806611.7339752921,5000000
C00007786,pyme,XII,3400091,0.9993010010598016,0.352559407717091,966445.8050793812,340491.39102767967,5000000.0,0.1,0.0,1.515769e-10,1.28840365e-10,0.0,0.0,1.28840365e-10,0.2945,0.2503249999999999,241925.5461564961,14496.68707619072,-113062.53194737429,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9993010010598016,0.352559407717091,966445.8050793812,5000000.0,0.9993010010598016,0.352559407717091,966445.8050793812,5000000
C00046173,mass,V,968112,0.0647056026017746,0.331221376348831,439320.9469613048,9415.47326815476,2644958.0,0.45,2644958.0,1190231.1,1011696.435,56686.41915812308,39674.37,915335.645841877,0.2451,0.208335,91525.92948518344,6589.814204419572,75520.64201260911,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0647056026017746,0.331221376348831,439320.9469613048,2644958.0,0.0647056026017746,0.331221376348831,439320.9469613048,2644958
C00042979,mass,V,694015,0.1836768792722143,0.3341005506041342,169397.85891672428,10395.361585891049,1077685.0,0.45,1077685.0,484958.25,412214.5125,66133.80666280047,16165.275,329915.4308371995,0.2934,0.24939,42246.13203524187,2540.967883750864,29309.802565599955,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1836768792722143,0.3341005506041342,169397.85891672428,1077685.0,0.1836768792722143,0.3341005506041342,169397.85891672428,1077685
C00048127,mass,XV,1093022,0.1718173593627204,0.3414134970695308,320202.49271571456,18783.323343244665,1788674.0,0.45,1788674.0,804903.3,684167.805,104924.98610085293,26830.11,552412.7088991471,0.2333,0.198305,63497.75531798978,4803.037390735718,39911.3945840094,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1718173593627204,0.3414134970695308,320202.49271571456,1788674.0,0.1718173593627204,0.3414134970695308,320202.49271571456,1788674
C00003155,mass,IX,683924,0.0585939033115347,0.3439540971563697,313572.1183619692,6319.611156298607,1579691.0,0.45,1579691.0,710860.95,604231.8075,31836.48125111901,23695.365,548699.961248881,0.3225,0.274125,85957.9569459748,4703.581775429538,74934.76401424666,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0585939033115347,0.3439540971563697,313572.1183619692,1579691.0,0.0585939033115347,0.3439540971563697,313572.1183619692,1579691
C00022796,mass,VI,866953,0.0006755164619212,0.3301882626063211,422997.5004567536,94.34858021161222,2371873.0,0.45,2371873.0,1067342.9,907241.465,529.0405965770864,35578.095,871134.3294034228,0.3446,0.29291,123900.1978587877,6344.962506851303,117460.88677172478,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0006755164619212,0.3301882626063211,422997.5004567536,2371873.0,0.0006755164619212,0.3301882626063211,422997.5004567536,2371873
C00029896,mass,VII,893476,0.0620713694495701,0.3134497120267417,284943.9071603524,5543.940714062992,1938264.0,0.45,1938264.0,872218.8,741385.98,37711.35453040407,29073.96,674600.6654695959,0.3035,0.257975,73508.40444969191,4274.158607405286,63690.305128223634,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0620713694495701,0.3134497120267417,284943.9071603524,1938264.0,0.0620713694495701,0.3134497120267417,284943.9071603524,1938264
C00016913,mass,X,862654,0.0595772021342085,0.2937697746510642,194062.8333920473,3396.484070438818,2462305.0,0.45,2462305.0,1108037.2,941831.62,43095.21593022652,36934.575,861801.8290697734,0.3234,0.27489,53345.93227113989,2910.9425008807098,47038.505699820365,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0595772021342085,0.2937697746510642,194062.8333920473,2462305.0,0.0595772021342085,0.2937697746510642,194062.8333920473,2462305
C00041043,affluent,X,4218268,0.9999411333424374,0.344815695969186,860552.1164952978,296714.40935329284,5000000.0,0.1,0.0,1.5154932e-10,1.28816922e-10,0.0,0.0,1.28816922e-10,0.2099,0.178415,153535.40586450853,12908.281747429466,-156087.28523621376,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9999411333424374,0.344815695969186,860552.1164952978,5000000.0,0.9999411333424374,0.344815695969186,860552.1164952978,5000000
C00042716,mass,VIII,661762,0.0359579314592734,0.3404898799257381,236503.2996041756,2895.5836304923405,1320763.0,0.45,1320763.0,594343.35,505191.8475,16170.513176605313,19811.445,469209.8893233946,0.2759,0.2345149999999999,55463.57130667324,3547.549494062634,49020.43818211826,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0359579314592734,0.3404898799257381,236503.2996041756,1320763.0,0.0359579314592734,0.3404898799257381,236503.2996041756,1320763
C00007442,affluent,VIII,3256500,0.9995958030470742,0.3306835157908325,816096.9692033201,269760.734445486,5000000.0,0.1,0.0,1.5156419e-10,1.2882956149999998e-10,0.0,0.0,1.2882956149999998e-10,0.2616,0.22236,181467.32207205027,12241.4545380498,-100534.86691148551,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9995958030470742,0.3306835157908325,816096.9692033201,5000000.0,0.9995958030470742,0.3306835157908325,816096.9692033201,5000000
C00012849,mass,XIV,300000,0.0492977381203076,0.3125832973896558,138953.5533030156,2141.225558111541,621113.0,0.45,621113.0,279500.85,237575.7225,9571.133651941458,9316.695,218687.8938480585,0.3147,0.267495,37169.38074079016,2084.303299545234,32943.85188313338,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0492977381203076,0.3125832973896558,138953.5533030156,621113.0,0.0492977381203076,0.3125832973896558,138953.5533030156,621113
C00012620,pyme,VIII,2188829,0.8008242679021573,0.3328175550279693,891339.9663390558,237567.39266743357,5000000.0,0.1,0.0,1.6158783e-10,1.373496555e-10,0.0,0.0,1.373496555e-10,0.2547,0.2164949999999999,192970.64601257385,13370.099495085837,-57966.84614994552,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8008242679021573,0.3328175550279693,891339.9663390558,5000000.0,0.8008242679021573,0.3328175550279693,891339.9663390558,5000000
C00019747,mass_affluent,XI,1118241,0.2450093581552472,0.3268242132747924,544903.5704877509,43633.14835230866,3478530.0,0.45,3478530.0,1565338.5,1330537.725,278543.2574833314,52177.95,999816.5175166684,0.3286,0.27931,152197.01627293372,8173.553557316263,100390.3143633088,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.2450093581552472,0.3268242132747924,544903.5704877509,3478530.0,0.2450093581552472,0.3268242132747924,544903.5704877509,3478530
C00001423,mass,RM,883320,0.0694767504529447,0.3206246996922101,502175.3743617822,11186.439681944754,3066857.0,0.45,3066857.0,1380085.7,1173072.845,68317.19075681735,46002.855,1058752.7992431826,0.3186,0.27081,135994.11313091425,7532.630615426733,117275.04283354276,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0694767504529447,0.3206246996922101,502175.3743617822,3066857.0,0.0694767504529447,0.3206246996922101,502175.3743617822,3066857
C00026895,pyme,VI,2147798,0.8518389909897541,0.3160178682599036,784324.128758053,211137.18643008315,5000000.0,0.1,0.0,1.586951e-10,1.3489083499999998e-10,0.0,0.0,1.3489083499999998e-10,0.2545,0.216325,169668.9171535858,11764.861931370791,-53233.13120786815,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8518389909897541,0.3160178682599036,784324.128758053,5000000.0,0.8518389909897541,0.3160178682599036,784324.128758053,5000000
C00006066,affluent,IV,2469425,0.9853425338166256,0.2937725612121494,690565.5004272141,199895.64736896797,5000000.0,0.1,0.0,1.5218449e-10,1.293568165e-10,0.0,0.0,1.293568165e-10,0.2412,0.2050199999999999,141579.7388975874,10358.48250640821,-68674.39097778875,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9853425338166256,0.2937725612121494,690565.5004272141,5000000.0,0.9853425338166256,0.2937725612121494,690565.5004272141,5000000
C00037617,mass,XI,810777,0.0185325093559916,0.3453760230727861,465008.6215170869,2976.3734198129405,2549863.0,0.45,2549863.0,1147438.4,975322.64,16320.868272515698,38247.945,920753.8267274842,0.3397,0.288745,134268.91441995127,6975.129322756304,124317.41167738204,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0185325093559916,0.3453760230727861,465008.6215170869,2549863.0,0.0185325093559916,0.3453760230727861,465008.6215170869,2549863
C00037029,mass_affluent,VI,2257086,0.7572018016702989,0.3344512976461999,583713.8546747039,147823.85560581848,3595688.0,0.1,0.0,1.5128684e-10,1.2859381399999998e-10,0.0,0.0,1.2859381399999998e-10,0.2832,0.24072,140511.59909729473,8755.707820120559,-16067.964328644302,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7572018016702989,0.3344512976461999,583713.8546747039,3595688.0,0.7572018016702989,0.3344512976461999,583713.8546747039,3595688
C00043198,mass_affluent,IX,1818604,0.7015242141920278,0.3259654644917382,605142.9053082459,138379.64166830963,4022984.0,0.1,0.0,1.5919156e-10,1.3531282599999999e-10,0.0,0.0,1.3531282599999999e-10,0.2241,0.190485,115270.64631764122,9077.14357962369,-32186.1389302921,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.7015242141920278,0.3259654644917382,605142.9053082459,4022984.0,0.7015242141920278,0.3259654644917382,605142.9053082459,4022984
C00029229,affluent,VII,2679925,0.977020432069022,0.2813202414465663,760871.2510934909,209129.74238722285,5000000.0,0.1,0.0,1.525526e-10,1.2966971e-10,0.0,0.0,1.2966971e-10,0.2848,0.24208,184191.71246471227,11413.068766402364,-36351.09868891295,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.977020432069022,0.2813202414465663,760871.2510934909,5000000.0,0.977020432069022,0.2813202414465663,760871.2510934909,5000000
C00029836,mass,VI,1095998,0.1873357280401708,0.3198884305314536,513134.37711842224,30750.36368363742,3501398.0,0.45,3501398.0,1575629.1,1339284.735,209826.6393801025,52520.97,1076937.1256198976,0.2335,0.198475,101844.34549857886,7697.015656776333,63396.9661581651,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1873357280401708,0.3198884305314536,513134.37711842224,3501398.0,0.1873357280401708,0.3198884305314536,513134.37711842224,3501398
C00022686,affluent,XII,2472249,0.9111249328685562,0.3360196960039503,863274.0735488475,264296.470758336,4831459.0,0.1,0.0,1.5430614e-10,1.31160219e-10,0.0,0.0,1.31160219e-10,0.2576,0.21896,189022.4911442556,12949.111103232712,-88223.09071731311,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9111249328685562,0.3360196960039503,863274.0735488475,4831459.0,0.9111249328685562,0.3360196960039503,863274.0735488475,4831459
C00022342,pyme,X,2156712,0.8624828655466469,0.3603577800302072,891339.9663390558,277030.6103293007,5000000.0,0.1,0.0,1.5812327e-10,1.344047795e-10,0.0,0.0,1.344047795e-10,0.3131,0.266135,237216.76194164465,13370.099495085837,-53183.9478827419,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.8624828655466469,0.3603577800302072,891339.9663390558,5000000.0,0.8624828655466469,0.3603577800302072,891339.9663390558,5000000
C00045714,mass,XIV,930336,0.0509704970652529,0.3190778684113063,293399.7816913487,4771.724236292438,1725694.0,0.45,1725694.0,776562.3,660077.9550000001,28065.923692087224,25885.41,606126.6213079129,0.2843,0.2416549999999999,70901.52424462287,4400.996725370231,61728.80328296019,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0509704970652529,0.3190778684113063,293399.7816913487,1725694.0,0.0509704970652529,0.3190778684113063,293399.7816913487,1725694
C00034760,mass,X,477444,0.0192847271003884,0.3254490589071264,131713.14181419322,826.6575314850902,821622.0,0.45,821622.0,369729.9,314270.41500000004,5156.660944979852,12324.33,296789.4240550201,0.2643,0.2246549999999999,29590.01587426757,1975.6971272128983,26787.661215569588,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0192847271003884,0.3254490589071264,131713.14181419322,821622.0,0.0192847271003884,0.3254490589071264,131713.14181419322,821622
C00005216,mass,IV,869772,0.0237333211374589,0.3375129600833278,311488.4839803541,2495.117284003156,1880212.0,0.45,1880212.0,846095.4,719181.09,15061.068707394104,28203.18,675916.8412926059,0.3396,0.28866,89914.26578576904,4672.327259705312,82746.82124206057,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0237333211374589,0.3375129600833278,311488.4839803541,1880212.0,0.0237333211374589,0.3375129600833278,311488.4839803541,1880212
C00048813,mass,XIV,982487,0.0614546129055975,0.3200447369197952,457333.5535507796,8994.939423311414,2638167.0,0.45,2638167.0,1187175.2,1009098.92,51888.0632512881,39572.505,917638.3517487118,0.2478,0.2106299999999999,96328.1663844007,6860.003303261694,80473.22365782759,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0614546129055975,0.3200447369197952,457333.5535507796,2638167.0,0.0614546129055975,0.3200447369197952,457333.5535507796,2638167
C00044918,mass,XV,896955,0.101944337249538,0.3629627660987582,316240.58882966737,11701.533836585484,1839699.0,0.45,1839699.0,827864.55,703684.8675,68072.53988901296,27595.485,608016.8426109871,0.3273,0.278205,87979.7130153576,4743.60883244501,71534.5703463271,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.101944337249538,0.3629627660987582,316240.58882966737,1839699.0,0.101944337249538,0.3629627660987582,316240.58882966737,1839699
C00039365,affluent,V,3454274,0.9997924626042468,0.3147087817387335,726711.5571066202,228655.04448940136,5000000.0,0.1,0.0,1.5155572e-10,1.28822362e-10,0.0,0.0,1.28822362e-10,0.2755,0.234175,170177.6788854428,10900.673356599302,-69378.03896055788,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.9997924626042468,0.3147087817387335,726711.5571066202,5000000.0,0.9997924626042468,0.3147087817387335,726711.5571066202,5000000
C00047379,mass,II,1102852,0.1010904081667249,0.3367395478583433,448304.6336700827,15260.800052723464,3525651.0,0.45,3525651.0,1586543.0,1348561.55,120017.17342560478,52884.765,1175659.611574395,0.2326,0.19771,88634.30912291205,6724.56950505124,66648.93956513733,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.1010904081667249,0.3367395478583433,448304.6336700827,3525651.0,0.1010904081667249,0.3367395478583433,448304.6336700827,3525651
C00002900,mass,RM,983597,0.0900932617901371,0.3169793960986629,268368.19605555193,7663.980502901634,1535125.0,0.45,1535125.0,690806.25,587185.3125,43839.651055676855,23026.875,520318.7864443232,0.2903,0.246755,66221.19421768772,4025.522940833279,54531.6907739528,MVP Tarjetas Chile,02_modelos_riesgo.ipynb,3,BASE_PD12_R45,sample,2025-09-03T05:52:56.730131+00:00,0.0900932617901371,0.3169793960986629,268368.19605555193,1535125.0,0.0900932617901371,0.3169793960986629,268368.19605555193,1535125
