id_cliente,pd_score_lgbm,default_12m
C00010369,0.055764548366905975,0
C00018308,0.04488478447320601,0
C00014246,0.6416932575033669,0
C00013558,0.7535775480240333,1
C00018044,0.004931623646213014,0
C00025531,0.2780850186077308,0
C00006628,0.7604524926356437,0
C00015941,0.018931299403625215,0
C00046081,0.017721955396480478,0
C00009093,0.047779695785906705,0
C00021427,0.01599369854086162,0
C00026962,0.026692447201601868,0
C00046567,0.02211068267790136,0
C00028501,0.04470747855790966,0
C00000868,0.5846379076027428,1
C00015705,0.23338657332245022,0
C00017289,0.296999325552158,0
C00024694,0.11994135879415412,0
C00046057,0.06668137761310002,0
C00004418,0.5049430342568159,0
C00039399,0.9995982750067295,1
C00015056,0.9999573988002415,1
C00026523,0.4972183099413364,1
C00035345,0.0010167000546181467,0
C00012376,0.1014289671113383,0
C00018279,0.010887552280473757,0
C00036616,0.6423734456609842,1
C00006053,0.35204136585367296,1
C00011647,0.659401587301568,0
C00035504,0.9009630566958543,1
C00011278,0.007198843131268297,0
C00020800,0.034998689680025195,0
C00031926,0.016162126708573556,0
C00041185,0.01491329875858794,0
C00035747,0.023330343375516305,0
C00039839,0.968829067691461,0
C00046844,0.07404363886071894,0
C00046762,0.9992137463137809,1
C00040754,0.3731124573588719,1
C00001560,0.9997533861862227,1
C00043695,0.7029021017822406,1
C00046241,0.07373842946630414,0
C00014609,0.7232907902218092,1
C00033326,0.011313926059243785,0
C00017465,0.5203997372707492,0
C00043249,0.596087116301423,0
C00008749,0.7619065309821325,1
C00040379,0.03516284378314189,0
C00019539,0.0003779752701102215,0
C00013545,0.02885721505951039,0
C00012602,0.6211177250677652,1
C00017283,0.28760264007068015,1
C00012319,0.007782058364611548,0
C00048499,0.03144626387974346,0
C00023244,0.3863037621898248,1
C00011004,0.9997285583353339,1
C00035346,0.7446167235031722,1
C00020293,0.009576596399329118,0
C00028782,0.022863703049577164,0
C00008108,0.999622937674151,1
C00008082,0.6717377709988829,0
C00033716,0.993967053042633,1
C00032326,0.9995164067466139,1
C00002541,0.00917814903339263,0
C00010664,0.21381907840483888,1
C00008632,0.0006561319282780776,0
C00034355,0.061329990684927976,1
C00045703,0.03986508241538368,0
C00022511,0.003217124788575552,0
C00019641,0.021194077674104243,0
C00039967,0.010949042483545028,0
C00002339,0.7006178026049541,0
C00003418,0.7454080296719104,1
C00025769,0.9995816401500146,1
C00038589,0.4447446281214625,0
C00030266,0.01503751805076513,0
C00041510,0.009388088465479089,0
C00033944,0.007963303123434297,0
C00019130,0.7008560742750001,1
C00007156,0.631707912297105,1
C00004654,0.09292025481030923,0
C00019691,0.6440354729209935,0
C00028110,0.19059113620619736,0
C00025770,0.0005988474535444888,0
C00045820,0.7060240179812854,1
C00040388,0.10159547002719059,1
C00049952,0.11592223078428054,0
C00045083,0.06563484290100172,0
C00018080,0.7397095637756363,1
C00021502,0.10126396600504253,0
C00036663,0.000969958317626863,0
C00036217,0.8230602693943575,0
C00001601,0.9994896162261553,1
C00008963,0.8302353604272964,1
C00042340,0.05843746849480518,1
C00040627,0.8008982862460898,0
C00026017,0.04211519242737329,0
C00011281,0.001755835209788145,0
C00007159,0.219701903411302,0
C00042789,0.03316020521390213,0
C00019493,0.2786354693065746,0
C00028250,0.07847706782772816,0
C00003947,0.005679197098023331,0
C00043040,0.9999349305534552,1
C00026226,0.5476708750524745,0
C00021670,0.10483683535269486,0
C00041680,0.025059079176276727,0
C00046592,0.021824477459928576,0
C00004328,0.7002821923552004,1
C00048614,0.999615138512914,1
C00029051,0.050037184723757185,0
C00033623,0.3915730648997165,1
C00016714,0.09783350273973816,0
C00014237,0.7564265116820617,1
C00040227,0.04192358040815236,0
C00003574,0.09597313243384918,0
C00023731,0.0021858646890225595,0
C00021247,0.9636163059329201,1
C00049237,0.1497142208100673,0
C00002379,0.023665123050711463,0
C00010161,0.18205592008443341,0
C00019052,0.020218402178741147,0
C00002036,0.16553414297140562,1
C00030686,0.03934284537346045,0
C00040295,0.04598100193082873,0
C00011637,0.6837251526389418,1
C00002346,0.11793798419530206,0
C00033444,0.36925053740935876,1
C00003652,0.0008437472940095157,0
C00026291,0.05418007224565424,0
C00037974,0.002161286890945398,0
C00027861,0.19831439592487068,1
C00027898,0.27196412292237737,0
C00008388,0.8376740607903845,0
C00014470,0.8319592876796013,1
C00032055,0.05960407138025596,0
C00034593,0.5968307190232625,0
C00042551,0.011769430758952258,0
C00011972,0.000616160249076337,0
C00045982,0.014447334188789086,0
C00013685,0.04203360992941044,0
C00012775,0.003220578238933078,0
C00031363,0.07968467993868757,0
C00017127,0.007859811887247247,0
C00022483,0.0893513017681316,0
C00024954,0.7279777074187801,1
C00044530,0.7366411932305317,0
C00009913,0.9300018058910622,1
C00032710,0.015837956840571026,0
C00017048,0.9986636529866938,1
C00040792,0.05189905469374881,0
C00011045,0.684828020158846,0
C00019886,0.3208520533734746,0
C00011897,0.1727819631693231,0
C00007538,0.9575837391618723,1
C00015042,0.9948373292436398,1
C00016063,0.4806094898497927,0
C00020994,0.9989223004049917,1
C00044594,0.07500011207177185,0
C00017759,0.09765956444042719,0
C00038522,0.9878423897764899,1
C00010490,0.16032597737809726,0
C00030206,0.4140518614824435,1
C00042993,0.5611400794087305,1
C00014360,0.05639872881000524,0
C00031438,0.00041499788807882826,0
C00002124,0.0022825039482691806,0
C00046720,0.04751228064003869,0
C00013263,0.04540316098793527,0
C00015994,0.5659409735916088,0
C00014519,0.044384478798073154,0
C00044777,0.07217965102217817,0
C00049953,0.01726669787980611,0
C00000170,0.6725325913038626,1
C00014886,0.08956901648553481,1
C00001271,0.6454334564697992,1
C00021160,0.03144662687655768,0
C00041265,0.9996167013954207,1
C00018372,0.05517226399434725,0
C00001353,0.059286333152264045,0
C00027073,0.6025848296506263,1
C00028469,0.06166769876779428,0
C00025668,0.5783078076310211,1
C00037124,0.6122522840551965,1
C00001074,0.9958144033826652,1
C00049739,0.03994417498045706,0
C00008322,0.027532278730828516,0
C00027549,0.16459895642603614,0
C00028180,0.7719387855699247,1
C00026022,0.011775611555533331,0
C00020150,0.9996190253340108,1
C00045661,0.193011120248838,0
C00024763,0.03508698789060817,0
C00006353,0.42622709943836545,1
C00027271,0.025992868366150973,0
C00030603,0.32805554565034584,1
C00033284,0.1061054962492314,0
C00027486,0.8260385152809103,1
C00027455,0.7261278852268798,1
C00044943,0.876919839628955,1
C00009762,0.11310848734272523,0
C00038211,0.08955546322250663,0
C00010727,0.14654843469015713,1
C00032100,0.1721989045465006,1
C00044123,0.02707433160029683,0
C00008660,0.2267510361962555,0
C00032820,0.07025698413458163,0
C00026964,0.573419307218141,0
C00007125,0.06177601079853997,0
C00044589,0.9995780475051259,1
C00002014,0.03650100264338675,0
C00000756,0.005256246433587074,0
C00046639,0.8376382060554529,0
C00003525,0.1137494118293168,0
C00016636,0.07767341981905458,0
C00044028,0.9996032312841093,1
C00034612,0.0011739847233228407,0
C00010398,0.024702023862412503,0
C00037149,0.9377488198373595,1
C00000554,0.9996268898967643,1
C00005797,0.014666182350136614,0
C00037577,0.9995225010919926,1
C00027041,0.9996015311193093,1
C00005112,0.8278462070205261,0
C00012496,0.9809271597113326,1
C00010943,0.006263346426087663,0
C00033380,0.07270607160730842,0
C00010993,0.8013616424756045,0
C00016391,0.9744349830817344,1
C00003607,0.016794547861084315,0
C00039184,0.24071416037278073,0
C00040819,0.19797833453363084,0
C00018416,0.08946744214211609,0
C00008542,0.024002781967979607,0
C00045198,0.07966009944233339,0
C00043884,0.010366940858179284,0
C00049110,0.08914989333926598,0
C00042063,0.04405960599152597,1
C00024693,0.037605093449157086,0
C00047556,0.08604783528984575,0
C00018604,0.3639268832805746,1
C00020386,0.9995745970080128,1
C00028496,0.05232840189064788,0
C00019603,0.7120896671042044,1
C00003453,0.14154866291606966,0
C00001126,0.35283370572649403,0
C00047358,0.2740860701628863,0
C00025185,0.30980708548443436,1
C00041945,0.1145334586213625,0
C00015286,0.1252569836441303,0
C00022012,0.13284633319796,0
C00038741,0.01634156719045006,0
C00044924,0.06569832771376422,0
C00014954,0.027417885020419887,0
C00048300,0.999614346677364,1
C00043837,0.052472887669393634,0
C00010703,0.013031543694019604,0
C00000346,0.8611909191957166,1
C00000123,0.000728988787026854,0
C00041810,0.017526026119451296,0
C00013439,0.22867364661639264,0
C00010964,0.5710786383168812,1
C00004491,0.03670871823516111,0
C00023648,0.7288970260967675,1
C00016534,0.9992098354880877,1
C00005406,0.6814000729321399,1
C00028025,0.06756469439848015,0
C00027596,0.11619458144205258,0
C00030711,0.04914688990898399,0
C00000714,0.9995097976465314,1
C00041639,0.9989656269621495,1
C00026827,0.981477036888177,1
C00039430,0.0544991138671852,0
C00007650,0.7054650241550249,1
C00011814,0.9052942761477178,1
C00009263,0.7736635935679436,1
C00014589,0.5601347545961461,0
C00042944,0.9996242785262183,1
C00046637,0.6422564649361026,1
C00039354,0.01353536450423361,0
C00036841,0.30558964318908666,0
C00047515,0.16525998808077974,0
C00008720,0.019924674712357128,0
C00001260,0.9907677308111812,1
C00031422,0.9345453467953602,1
C00034264,0.38068588591526675,1
C00008838,0.6259947562600958,1
C00023992,0.12754022100756668,1
C00036770,0.28702241488476543,0
C00011435,0.11386653097537024,0
C00012754,0.001114948022694922,0
C00045802,0.8878621010487792,1
C00022065,0.17264585603795016,1
C00004853,0.7265001840968728,1
C00009934,0.21446961445831914,0
C00034956,0.2781073938251345,0
C00022337,0.019101981297531993,0
C00023367,0.9020278030779637,1
C00007917,0.9481340172735715,1
C00001518,0.9995626738111002,1
C00021875,0.04552987923334249,0
C00004914,0.1435216014949437,1
C00020949,0.008983827394673335,0
C00039887,0.12734435698552496,0
C00047862,0.05768630412091125,0
C00003152,0.8343532229978917,0
C00030943,0.06218620695719855,0
C00016200,0.21764228698150906,0
C00027479,0.0011512861345724433,0
C00011618,0.04669448877797971,0
C00045238,0.6517691812680017,0
C00038162,0.29206883786400806,1
C00029914,0.06290474196234262,0
C00026416,0.7227538493790218,1
C00005766,0.04006183763902517,0
C00049273,0.6076491436142091,0
C00021408,0.13964419884354853,1
C00045293,0.26780856594639685,1
C00000088,0.013078623694835003,0
C00003050,0.0007512117761351651,0
C00003279,0.026361895939173336,0
C00033739,0.6667548194045597,1
C00006668,0.049582107485776045,0
C00035521,0.09386884477965919,0
C00004488,0.2773612641292167,0
C00007618,0.0945821414254781,1
C00047506,0.018103102028971,0
C00026448,0.012340134461806963,1
C00022279,0.04243312652298118,0
C00006087,0.006042191308568012,0
C00020099,0.039095255832883,0
C00048853,0.5949068060906432,0
C00018739,0.08482149217774029,0
C00013886,0.04432659578750218,0
C00023793,0.07793264548481706,0
C00016434,0.973489904764867,1
C00035986,0.3452979177202117,0
C00040157,0.17114814882643742,0
C00015630,0.01991865447381434,0
C00018946,0.8120713414739615,1
C00011942,0.2043763970255761,0
C00049271,0.06671759179368691,0
C00010132,0.07590684609596914,0
C00020252,0.8060426125607377,1
C00029101,0.41884183370344935,1
C00036166,0.01680799189718892,0
C00007192,0.129131111136099,0
C00024855,0.8990964551392655,1
C00005648,0.015707004820516478,0
C00034456,0.05505039956330227,0
C00002767,0.004651461467792969,0
C00040425,0.03370387528728423,0
C00016976,0.030254891927873975,0
C00028107,0.11742458444614076,0
C00009975,0.041919796393697084,0
C00016284,0.0006219694335872429,0
C00017189,0.09481099351718604,0
C00047312,0.013487134349728596,0
C00033017,0.6329214056527023,1
C00007776,0.027990746866654547,0
C00029237,0.07882541012154858,0
C00041575,0.6777883432579342,1
C00016415,0.14439047376126637,0
C00009399,0.4618632835342555,1
C00016002,0.13123357858621632,0
C00031568,0.041816034877132396,0
C00011130,0.12580680616024723,1
C00002924,0.6862444455964349,1
C00027173,0.9996085453748512,1
C00042833,0.8524927019121823,1
C00000408,0.9955504245343637,1
C00009669,0.7781227413453012,1
C00039238,0.03872266352817448,0
C00020498,0.8673893897607979,1
C00004925,0.25273064057031397,0
C00046309,0.999659054693652,1
C00006917,0.06457123968917086,0
C00020074,0.0005855423803981042,0
C00043640,0.1996393594536427,0
C00039723,0.12371136995655684,0
C00008815,0.9989438772174922,1
C00047070,0.6052490259930481,0
C00049001,0.07755371486122592,0
C00043321,0.03670274993927641,0
C00047977,0.9995085318154917,1
C00011072,0.04196092580856575,0
C00002853,0.9993963785636927,1
C00025252,0.725187125994873,1
C00019925,0.021834150317304197,0
C00049872,0.26865905085895714,0
C00044894,0.03710577819199481,0
C00022464,0.9997039145432315,1
C00035510,0.0007633925043722987,0
C00005726,0.8091029828954434,1
C00016781,0.6581801038502444,0
C00031795,0.19505406140071205,1
C00009892,0.04816815856228981,0
C00020900,0.03212004110656496,0
C00009194,0.011798898696572989,0
C00039787,0.011396644813050865,0
C00036757,0.015636622036315335,0
C00025554,0.023609736988351348,0
C00001079,0.793263588210488,0
C00027892,0.022790448013554645,0
C00047761,0.11046743491662837,0
C00022892,0.21080831771552183,0
C00036158,0.7478307497865242,1
C00001497,0.9998250147359419,1
C00046066,0.049006331665524344,0
C00002457,0.7672823447550354,0
C00035015,0.6282658925979931,1
C00025233,0.11404607847072604,0
C00036936,0.05645855702891675,0
C00012814,0.04394180205322522,0
C00037017,0.16964381856166053,0
C00034343,0.0209756668328271,0
C00023863,0.9873468663308981,1
C00038904,0.3206680160663676,1
C00041433,0.7926292458011512,0
C00030415,0.5532441517228937,1
C00011671,0.22158973555943245,0
C00006487,0.05954736225171158,0
C00026654,0.06460905398019169,0
C00004865,0.22895946293568445,1
C00024576,0.0010707826017719955,0
C00014395,0.6081930457945458,1
C00010646,0.0006551893256362868,0
C00017947,0.651459315461149,0
C00049434,0.024707694069198517,0
C00005156,0.3575705726880282,0
C00005683,0.08585314320180125,0
C00045536,0.16916490114548033,1
C00023150,0.059801442860353056,0
C00020535,0.02772823013100586,0
C00031094,0.6757706258450709,1
C00001562,0.11870014290939629,0
C00021544,0.014399959996953614,0
C00031616,0.021070861258116923,0
C00026444,0.01563551565279638,0
C00023813,0.12886449774170639,0
C00009590,0.18760078725882617,0
C00014984,0.7679091911914745,0
C00041601,0.113687872432916,0
C00022289,0.03452096528638766,0
C00020946,0.15574233777219193,0
C00025373,0.07099317843631169,0
C00043906,0.01169998053434847,0
C00008215,0.0025585471720491544,0
C00023330,0.9124814805142201,1
C00042455,0.08582687795182517,0
C00000455,0.0024604498795506814,0
C00007434,0.054334202931603716,0
C00049218,0.022457454391979548,0
C00033062,0.9998128896587709,1
C00010997,0.07190238587325758,0
C00043557,0.7657979410466856,0
C00035679,0.9034239335512892,1
C00032985,0.000676433181643862,0
C00049349,0.2493103479213992,1
C00018263,0.6304945267626366,0
C00003927,0.0434761163596292,0
C00041534,0.15986888036029404,1
C00009142,0.4543059068445136,1
C00015035,0.9594074611723173,1
C00003814,0.10782209426740653,0
C00014868,0.0393065803693119,0
C00028248,0.014308853250497997,0
C00038488,0.0006508793394314707,0
C00009418,0.9413947566733187,1
C00037232,0.01032766033300684,0
C00049296,0.7047131884686039,1
C00027744,0.9998108387544984,1
C00021846,0.1677349055253801,1
C00022094,0.07915653633167181,0
C00007254,0.13734053649387784,0
C00036004,0.022760296422635957,0
C00014900,0.01107686211470692,0
C00045538,0.1954766880132547,0
C00011487,0.9440592062904264,1
C00014464,0.5337893320659357,0
C00019414,0.022071755806832693,0
C00040764,0.03351879495239398,0
C00018692,0.006822912973502235,0
C00033463,0.0009245047534795163,0
C00017381,0.6796461239433108,1
C00041702,0.9998870851724806,1
C00044441,0.20424186974706837,0
C00027345,0.744596826914461,1
C00004117,0.18951011158632072,0
C00038241,0.6339573826539553,1
C00018634,0.07248119780362693,0
C00034427,0.029079457232542637,0
C00015616,0.6613902873624082,1
C00021831,0.26077741560056206,0
C00016352,0.0035086715190270528,0
C00044653,0.172361880238407,0
C00018158,0.24656239056501966,1
C00025485,0.023126145117290713,0
C00036805,0.9970528591671867,1
C00043756,0.23496818854096407,1
C00032374,0.03482455317190745,0
C00029872,0.4158800747777608,1
C00010459,0.05258187032931411,0
C00028134,0.011959366826456326,0
C00016778,0.21209474746513213,0
C00014171,0.6891089699524238,1
C00016132,0.9999600056013552,1
C00019642,0.0009357440895092033,0
C00010440,0.001078936871113896,0
C00038785,0.9990046313445694,1
C00010436,0.7569785035394565,1
C00017730,0.1491919073354599,0
C00038455,0.3480243721738573,0
C00044518,0.015174568724035525,0
C00027176,0.013172132720966359,0
C00038636,0.023407174723169482,0
C00018484,0.7372527610701506,1
C00028442,0.10900378327151683,0
C00042959,0.0477116895037184,0
C00032456,0.037900245604270896,0
C00034145,0.7526535599249046,1
C00007960,0.9635246099380668,1
C00031522,0.04399147191423428,0
C00037778,0.030881029243859815,0
C00041676,0.09475455929195058,0
C00042256,0.7731485358394418,1
C00022517,0.712259896311391,0
C00029860,0.03501613258948277,0
C00049805,0.08853987193881319,0
C00002796,0.38183542310425606,0
C00014678,0.5042336327522992,1
C00020717,0.040532304153465204,0
C00021311,0.08816438513378422,1
C00011116,0.0687230324529466,0
C00034758,0.04477735191518171,0
C00026722,0.027840880375262025,0
C00009563,0.04552092832639755,0
C00018587,0.0340490007489696,0
C00029365,0.6348640153492651,1
C00048961,0.27839698721671696,1
C00023884,0.020355206772691994,0
C00046783,0.005207388398493385,0
C00004796,0.0007980538785262971,0
C00022873,0.9083760083914224,1
C00032348,0.18029044700932442,0
C00005234,0.018368619813917793,0
C00018998,0.0009474812333954578,0
C00025416,0.6867560018252464,1
C00004357,0.9988406906346576,1
C00049486,0.19673716843085265,0
C00030405,0.5850584031151352,1
C00032187,0.5917603271899768,0
C00047415,0.1642794721877883,0
C00008361,0.12325104269482798,0
C00003754,0.6773428074585094,1
C00040905,0.9994902998035606,1
C00010560,0.9913564669718956,1
C00007568,0.20437398697144624,0
C00027167,0.020862064676210525,0
C00037166,0.0010203219850274294,0
C00044832,0.17429858431754836,0
C00000108,0.06170083439156613,0
C00023029,0.5504711565904011,0
C00038760,0.3651130300211834,0
C00046656,0.05359941924915522,0
C00001734,0.0025957060611267796,0
C00031517,0.023112668252160223,0
C00031635,0.03131245426103311,0
C00008014,0.04257709005836405,0
C00039926,0.22868399921426485,1
C00018248,0.4552582117304965,0
C00022073,0.6982237261788972,1
C00022628,0.07367874845940965,0
C00001060,0.642676348386806,1
C00026732,0.12578574110782312,1
C00027314,0.9995018437123128,1
C00025130,0.046497968210968084,1
C00034822,0.022078851694103018,1
C00022451,0.013816028895646893,0
C00034711,0.9996459126989247,1
C00012456,0.7709872831259424,1
C00039731,0.9997593993157885,1
C00002805,0.08352498294114538,0
C00025699,0.5231494590434123,1
C00037125,0.23647591627873019,1
C00035400,0.5451967810055701,0
C00032327,0.05483422996841003,0
C00013591,0.01549739906539419,0
C00038943,0.05498066876738159,0
C00003168,0.04708929896190185,0
C00048903,0.08715493986331427,0
C00021004,0.25793648954879916,1
C00047513,0.14197333093062292,0
C00036364,0.635001699258328,1
C00040571,0.499895145137506,0
C00036462,0.06052517489837885,0
C00042448,0.999756495066258,1
C00010588,0.8557342709709722,1
C00000578,0.32482525785717964,0
C00012351,0.9843633660007695,1
C00046612,0.9995088028980352,1
C00022123,0.999575449713263,1
C00001900,0.017720134733967465,0
C00027513,0.8689209410504842,1
C00040181,0.5954586883854887,0
C00016282,0.9996784698603185,1
C00036297,0.11851876522543535,0
C00009837,0.00639552103036668,0
C00043270,0.08874261330694684,0
C00023975,0.9999158090465045,1
C00028204,0.06244269165067867,0
C00043572,0.03362631982239475,0
C00040546,0.02556648339384868,0
C00035171,0.14087843736445976,0
C00037963,0.11378344406561548,0
C00036268,0.006780033074138932,0
C00042633,0.9998433237178531,1
C00021296,0.5969066552437725,1
C00014513,0.7083909319707327,0
C00026101,0.3799276159230997,0
C00012282,0.9920472268409386,1
C00011482,0.6546537077530712,0
C00047600,0.025627523852800725,0
C00035716,0.063347946325925,0
C00042280,0.025127453864562093,0
C00010746,0.254979079410874,0
C00049897,0.045534959536962745,0
C00025808,0.12135142407924436,0
C00025816,0.015580839145893265,0
C00012599,0.7881507131529292,0
C00031780,0.7149204759797496,1
C00033875,0.05936313453872083,0
C00019551,0.5264104503606208,1
C00012643,0.04547861049086365,0
C00006591,0.07182292410558194,0
C00019847,0.9803504221110457,1
C00025976,0.43308410387163826,0
C00038995,0.12244407416880354,1
C00011911,0.7533853840956763,1
C00048128,0.02758900868739889,0
C00005885,0.029812236298012752,0
C00013492,0.16310898770198934,1
C00022247,0.01838107264744498,0
C00004252,0.14349268714255137,0
C00031999,0.013158674296640775,0
C00039904,0.180444950419377,1
C00008489,0.42441542371255536,1
C00007620,0.9995148508053512,1
C00039941,0.017673846361685848,0
C00047127,0.0668822925281554,0
C00022353,0.01669692756568813,0
C00007785,0.05297600447892136,0
C00020502,0.028462532586031243,0
C00008457,0.9515599032389763,1
C00030331,0.10668663714324095,0
C00002859,0.667822503457014,1
C00035102,0.16464026485373168,0
C00002330,0.05046695847213183,0
C00027896,0.6366476919782591,0
C00009330,0.6758185254028785,0
C00033226,0.02859042397240534,0
C00041001,0.9933147362383639,1
C00044637,0.021680757444160748,0
C00011657,0.08475567620119057,0
C00018864,0.6711836822370044,1
C00032467,0.6854391659070249,1
C00042885,0.9999470690400468,1
C00011690,0.7868429890101467,1
C00019046,0.9996708234222977,1
C00005162,0.9995926795599536,1
C00010299,0.7500034626311682,0
C00018459,0.9970723733721902,1
C00002509,0.07137991273630616,0
C00045658,0.6229646295614706,1
C00046842,0.04211077605023902,0
C00038876,0.004936931136114898,0
C00035116,0.9996540510877736,1
C00020438,0.6839817249769443,1
C00016330,0.2979950626432519,0
C00000438,0.08223252395319511,0
C00041925,0.799380430854399,1
C00037784,0.022315243611724933,0
C00027897,0.6513512511050857,0
C00048040,0.9996884043210731,1
C00046513,0.07360771668636837,0
C00002535,0.11615006076073346,1
C00016872,0.7444795021966893,1
C00020236,0.561615234454282,0
C00036190,0.6108944958212791,0
C00008880,0.2079143891900408,0
C00014044,0.9999424902402327,1
C00016637,0.9996142360621292,1
C00014008,0.8085323069951899,1
C00023861,0.12998332186638678,0
C00043661,0.02512268454817491,0
C00006448,0.16129033661155165,0
C00019226,0.13701100342499598,0
C00036609,0.7317274084414517,1
C00022559,0.013063613748942899,0
C00043247,0.9996280053278598,1
C00001027,0.9995982650541275,1
C00011233,0.0032195854487780977,0
C00022690,0.10216524026203139,1
C00025873,0.0899041903206722,0
C00014542,0.8710662634017542,1
C00019291,0.06045551209109083,0
C00031129,0.07064600159544719,0
C00024861,0.48302942080600464,0
C00036533,0.5697889183314715,0
C00041486,0.22230754141704498,1
C00029880,0.22218875103956748,0
C00036301,0.20902750699575734,0
C00038704,0.9939921783260988,1
C00009775,0.6849540198279193,1
C00007181,0.033201292764420166,0
C00016071,0.0012184279346769756,0
C00005690,0.9998439053069049,1
C00014070,0.66858039771041,1
C00006074,0.009598398295782722,0
C00044970,0.017181218061108686,0
C00042694,0.021629823866497176,1
C00023749,0.043542236229248424,0
C00009701,0.029965337760792587,0
C00007313,0.18508346940150144,0
C00002126,0.015247004684873626,0
C00032271,0.9900712888365132,1
C00010000,0.0005032613549324575,0
C00044272,0.8489643096728005,1
C00040002,0.0655136030493972,0
C00046994,0.013240538699813417,0
C00045540,0.02480532380053182,0
C00021699,0.7602160303764172,0
C00007090,0.13844912061038012,0
C00044657,0.02201018343780941,0
C00033664,0.001256722034774865,0
C00008195,0.9996718279432317,1
C00001880,0.08514854124453038,0
C00044632,0.9986853017534651,1
C00006827,0.09330788401687813,0
C00032923,0.4670843843627185,1
C00024183,0.050176266102657886,0
C00024678,0.059611419660872945,1
C00009022,0.9996151156803023,1
C00008969,0.985102870253675,1
C00029171,0.7870172482666431,0
C00033478,0.0383475459601166,0
C00035746,0.19428978756886603,0
C00022649,0.04605736667740213,0
C00012435,0.6042583468820963,1
C00006499,0.07601751635642895,0
C00032938,0.10587511175849305,0
C00010009,0.024852294359564906,0
C00009153,0.2784151650117879,0
C00001819,0.08576890136614737,0
C00046885,0.7800860842352347,1
C00010717,0.02717450160043154,0
C00032005,0.6123291370272589,0
C00038820,0.03844410195350623,0
C00049814,0.18616200091028334,0
C00006171,0.8501448642456341,1
C00041966,0.7392940323045541,0
C00017699,0.09791022541143182,1
C00013647,0.6712140255643149,0
C00037583,0.9993263166591104,1
C00049074,0.039121924436543803,0
C00014686,0.9668866477636251,1
C00017080,0.03287604619802434,0
C00041768,0.037842654987389444,0
C00044467,0.09550924032256182,0
C00008169,0.021395373351081663,0
C00028457,0.9997958831179815,1
C00003951,0.09661592776856513,0
C00020187,0.022749578231410078,0
C00046746,0.09724359031936426,0
C00023079,0.024693899682699225,0
C00011169,0.04209097887746481,1
C00045633,0.8138209827458398,1
C00034884,0.0569804319027265,0
C00044346,0.02962199237346591,0
C00017511,0.982794866124775,1
C00019731,0.34316852474507675,0
C00024961,0.06895311453807536,0
C00004964,0.02324083088559526,0
C00009896,0.9996459901515671,1
C00042081,0.9998897203551728,1
C00046314,0.6795424698128718,0
C00044038,0.02597872114224673,0
C00032041,0.1189041172666752,0
C00045397,0.0487751718537842,0
C00011927,0.21557458700593776,0
C00019197,0.0011066839778103195,0
C00021372,0.032637955332606355,0
C00030386,0.9654117315862735,1
C00009028,0.9939843700291301,1
C00043768,0.5786399924707895,0
C00043210,0.022109066479078385,0
C00044558,0.4768461030222989,0
C00038670,0.6742470927053457,1
C00030572,0.9961201321005643,1
C00004452,0.8676931622172358,1
C00015625,0.13829936109040564,0
C00015532,0.6787479612520197,1
C00043859,0.06387665367344754,0
C00007522,0.42949040416000295,0
C00022440,0.026041331215563176,0
C00007835,0.7569468787973703,0
C00005730,0.001022139066791755,0
C00048705,0.0010787271426117263,0
C00039890,0.33973360955499726,0
C00036723,0.08478323171610723,1
C00026607,0.04235013464855287,0
C00001262,0.14075464242368443,0
C00046091,0.011726759615479657,0
C00040737,0.11778696990900453,0
C00016651,0.0012268957281642973,0
C00041564,0.0626951672774716,0
C00031316,0.09976841030901085,0
C00030958,0.00038140371158271603,0
C00046648,0.11475984837344397,1
C00044131,0.05783155782413233,0
C00039046,0.01760359007730936,0
C00033069,0.6416932034578462,1
C00029283,0.030979602303532826,0
C00023027,0.0009836116885515484,0
C00023217,0.09465142809390314,0
C00024503,0.9963955091742858,1
C00032311,0.6621970653370605,1
C00013291,0.6876109121481747,1
C00015245,0.9996511575541195,1
C00039916,0.08594828109732511,0
C00044083,0.07577478770243548,0
C00015802,0.6900044070030432,0
C00025829,0.9994511049666569,1
C00001809,0.014705082370095343,0
C00047680,0.05366105469457138,0
C00027343,0.04436009909336478,0
C00047446,0.04134385043532522,0
C00016537,0.05580034815377767,0
C00038569,0.07178445443599091,0
C00031771,0.03224032596787161,0
C00005088,0.19208614228432005,0
C00037309,0.08304032988941219,0
C00049662,0.01511134510955549,0
C00011509,0.9998997257281027,1
C00016053,0.9514473429051264,1
C00038972,0.7893529830023679,1
C00049039,0.4235128899243211,1
C00013063,0.07120137542396973,0
C00027772,0.05357041689692597,0
C00040498,0.12445770002628406,0
C00004627,0.8171955815232852,1
C00046689,0.7693899699496628,0
C00039413,0.06415916616865623,0
C00044809,0.6713422996310062,1
C00020217,0.9927676595513429,1
C00049959,0.02368229878257461,0
C00029491,0.1626061913455868,0
C00035590,0.6923836873735516,1
C00045227,0.05355021888122661,0
C00023730,0.1105562702482488,0
C00011542,0.1198121064872994,0
C00023398,0.6535070399760202,0
C00033091,0.5929745209187345,1
C00010796,0.5135041095794071,0
C00030817,0.4868939764690039,1
C00005054,0.05332838885194164,0
C00005862,0.013905922454368705,0
C00013987,0.0023426123015312366,0
C00006927,0.12202212940167562,0
C00044663,0.015169110244200156,0
C00014353,0.09903356461099466,0
C00034565,0.10971494516138487,0
C00016159,0.9995287092721394,1
C00043511,0.0008769393385411262,0
