id_cliente,segmento,region,pd_baseline,pd_opt,lgd_baseline,lgd_opt,ead_baseline,ead_opt,EL_baseline,EL_opt
C00041590,mass,VI,0.07980912819040736,0.0314580547633572,0.32691338175328466,0.3312479096295425,407148.1610463241,2535400.0,10622.769121805104,26419.919890234996
C00005755,mass,II,0.07980912819040736,0.0259283759466819,0.32691338175328466,0.3139186336999048,282397.0634699654,1696958.0,7367.929154359786,13812.220541239287
C00044771,mass_affluent,IX,0.5234736516223224,0.822672303454087,0.33374103448025355,0.3608576477758014,947611.5060306896,0.0,165552.12514049947,0.0
C00022012,mass,IV,0.07980912819040736,0.13284633319796,0.32691338175328466,0.3262293785461283,422993.4688550915,2689831.0,11036.183850448126,116572.90919463751
C00045389,mass,XI,0.07980912819040736,0.0326079774997209,0.32691338175328466,0.3147969939620828,186107.46766460023,1143052.0,4855.668894007169,11733.306811888408
C00020938,pyme,RM,0.8219205734688478,0.9996762397349532,0.3420862301687797,0.3535187488366761,1088803.9309778588,0.0,306136.50843044365,0.0
C00021935,mass,VI,0.07980912819040736,0.0470172949842606,0.32691338175328466,0.3091410378780684,277970.926357247,1608222.0,7252.448262762411,23375.467158935084
C00008035,mass,V,0.07980912819040736,0.0097524885719822,0.32691338175328466,0.3213270935283705,161782.9796427766,1372718.0,4221.0266556684155,4301.739668358849
C00007127,mass,II,0.07980912819040736,0.1401787775765147,0.32691338175328466,0.3370504036724981,271369.58012922225,1453705.0,7080.214703624642,68683.65597106956
C00047616,mass_affluent,VII,0.5234736516223224,0.7290576176224981,0.33374103448025355,0.3370965111296888,1042357.7288510872,0.0,182104.72970168144,0.0
C00047791,mass,VI,0.07980912819040736,0.0583917147886166,0.32691338175328466,0.328271412434737,152334.39704008854,1004894.0,3974.5067861970174,19262.140498533277
C00046123,mass_affluent,VI,0.5234736516223224,0.4040826083913148,0.33374103448025355,0.3152119413920893,422651.60070521786,3008740.0,73839.19490791466,383228.2187601782
C00035847,mass,IX,0.07980912819040736,0.0140155584022689,0.32691338175328466,0.3191773602477579,173514.5765906909,1209467.0,4527.111903573018,5410.488860932295
C00034583,mass,XV,0.07980912819040736,0.3193037408277103,0.32691338175328466,0.3493885281101669,804359.0163391357,3694818.0,20986.267258715994,412197.8274693041
C00013083,mass,XIV,0.07980912819040736,0.0030733561200599,0.32691338175328466,0.28419477975298,175102.12021071903,1386521.0,4568.531983435382,1211.0314851309545
C00040647,mass,XIV,0.07980912819040736,0.0003091735776578,0.32691338175328466,0.3206703618821235,308225.4357329239,2227155.0,8041.808743147186,220.8063894865503
C00021906,mass,XV,0.07980912819040736,0.0194697671281818,0.32691338175328466,0.3166991639342076,186825.52029817225,1399132.0,4874.403369742335,8627.1304208972
C00025239,mass_affluent,VII,0.5234736516223224,0.9008354961357434,0.33374103448025355,0.3035286633694857,601785.9285314068,0.0,105134.79280695498,0.0
C00035976,mass,III,0.07980912819040736,0.0276942388073431,0.32691338175328466,0.3109180108427642,175445.58766724286,1054706.0,4577.493280183303,9081.691184615018
C00006497,mass,XI,0.07980912819040736,0.0641216508266905,0.32691338175328466,0.3315228819503728,179209.1528550275,1160206.0,4675.687225016448,24663.420699539092
C00043694,mass,II,0.07980912819040736,0.1675548277933764,0.32691338175328466,0.3530735942086811,230467.85031889667,1314741.0,6013.061087258175,77779.00640898511
C00033525,mass,III,0.07980912819040736,0.0917176151899557,0.32691338175328466,0.3473090575126246,271666.66068694706,1331243.0,7087.965735011295,42405.89175787744
C00020702,pyme,XI,0.8219205734688478,0.9989771615168286,0.3420862301687797,0.3465449228055621,802240.0983191727,0.0,225564.01169653898,0.0
C00013313,mass,XVI,0.07980912819040736,0.0016563918994393,0.32691338175328466,0.336054213954083,136437.37795083382,662382.0,3559.7428754965395,368.7066457975884
C00010037,affluent,XIV,0.9060599661898894,0.9996801271711072,0.31915421294398666,0.3015880085990449,663583.8379961872,0.0,191890.43322360737,0.0
C00014165,mass,XVI,0.07980912819040736,0.0434884349337945,0.32691338175328466,0.3309527684231581,333420.7509360794,1887436.0,8699.171447835357,27165.145226141864
C00031155,mass,X,0.07980912819040736,0.061569854306306,0.32691338175328466,0.3371054009213513,301024.1638447181,1664271.0,7853.922720390343,34542.82736861651
C00024949,pyme,VII,0.8219205734688478,0.9982128361244414,0.3420862301687797,0.3491533426833264,833793.9568264352,0.0,234435.93784971337,0.0
C00035309,mass,VIII,0.07980912819040736,0.0310621755328791,0.32691338175328466,0.307199340388132,364307.67000517313,2822550.0,9505.031922095319,26933.56194749129
C00047764,pyme,XII,0.8219205734688478,0.9702967578133482,0.3420862301687797,0.3367217024659421,794891.9220408364,0.0,223497.94179618423,0.0
C00032908,mass_affluent,III,0.5234736516223224,0.595554420274517,0.33374103448025355,0.3650700317176593,977533.1973466374,0.0,170779.58339066635,0.0
C00045610,mass_affluent,IX,0.5234736516223224,0.4835581817662243,0.33374103448025355,0.3466657152010075,545243.1503246453,0.0,95256.50720794695,0.0
C00005254,affluent,IV,0.9060599661898894,0.9812543088000104,0.31915421294398666,0.3146238962751361,684848.2856087568,0.0,198039.53425801222,0.0
C00019105,mass,XV,0.07980912819040736,0.1534537414949902,0.32691338175328466,0.3223437100355255,290543.3745665609,1682061.0,7580.471885121836,83202.89228436453
C00032806,mass,III,0.07980912819040736,0.0504049646007744,0.32691338175328466,0.340551380849822,208755.5802908908,1066662.0,5446.573371766434,18309.765544004076
C00040517,mass_affluent,VII,0.5234736516223224,0.8145943592425143,0.33374103448025355,0.3318264366228368,892483.9573834717,0.0,155921.08670940044,0.0
C00003883,mass_affluent,V,0.5234736516223224,0.637587689485832,0.33374103448025355,0.3303428708206119,647777.4456531302,0.0,113169.72415749347,0.0
C00022989,mass,RM,0.07980912819040736,0.2940284331593074,0.32691338175328466,0.3349355786225254,496120.1472087201,2752016.0,12944.10802920112,271020.1411832573
C00031225,mass,VIII,0.07980912819040736,0.3095033515040634,0.32691338175328466,0.3654156983575953,291043.5193845864,1687490.0,7593.520999517193,190850.7034020784
C00003419,mass,XI,0.07980912819040736,0.0150989003264601,0.32691338175328466,0.33791187748091,177461.62670935033,1036427.0,4630.093093553001,5287.951872213192
C00038930,mass_affluent,XV,0.5234736516223224,0.5728194667850172,0.33374103448025355,0.3194811079101369,645272.4329660622,0.0,112732.0868227748,0.0
C00023542,mass,III,0.07980912819040736,0.0010490789550428,0.32691338175328466,0.3136861001102283,312786.39237134554,2185157.0,8160.807166767733,719.0947129547905
C00026355,mass,III,0.07980912819040736,0.3308943161279811,0.32691338175328466,0.3438708781248279,614435.3419134557,3213851.0,16031.030965853719,365687.77588482766
C00019772,mass,II,0.07980912819040736,0.0344379591798262,0.32691338175328466,0.299523632553131,326705.41331097373,2259019.0,8523.963776546496,23301.74174868179
C00010190,mass,X,0.07980912819040736,0.0446140996873046,0.32691338175328466,0.3395366616450542,286419.8181510628,1447413.0,7472.885527246599,21925.58938885402
C00044563,mass,XI,0.07980912819040736,0.2705337504491291,0.32691338175328466,0.3492392268153606,471229.21963216295,2570576.0,12294.687002236798,242870.5854889384
C00044561,pyme,IX,0.8219205734688478,0.1639371276935227,0.3420862301687797,0.346872089921151,394066.4693827476,2047231.0,110798.76697175507,116416.22912454241
C00044945,mass,XVI,0.07980912819040736,0.0002675129034451,0.32691338175328466,0.3056054657328836,175867.56645358354,1150605.0,4588.502990285092,94.06587707422544
C00005196,pyme,XV,0.8219205734688478,0.999633257779838,0.3420862301687797,0.3492342108052187,1081648.004045196,0.0,304124.49283845245,0.0
C00037256,mass,IX,0.07980912819040736,0.3465163980584649,0.32691338175328466,0.3331281978052141,580894.5432865395,3625505.0,15155.928990545643,418507.93344600697
C00031611,mass_affluent,X,0.5234736516223224,0.5410985886196321,0.33374103448025355,0.3162694227900053,404355.9664718237,0.0,70642.8627519039,0.0
C00002192,mass_affluent,VII,0.5234736516223224,0.0523027408996429,0.33374103448025355,0.331530721670059,133357.98795675798,471564.0,23298.25901247278,8176.903460758501
C00031040,mass,VIII,0.07980912819040736,0.0895866762370616,0.32691338175328466,0.3350650415796056,242605.4457171585,1493813.0,6329.739107559854,44840.32767017897
C00046777,pyme,V,0.8219205734688478,0.8684647947865534,0.3420862301687797,0.3467144611909563,806611.7339752921,0.0,226793.17448500582,0.0
C00007786,pyme,XII,0.8219205734688478,0.9993010010598016,0.3420862301687797,0.352559407717091,966445.8050793812,0.0,271733.3543134199,0.0
C00046173,mass,V,0.07980912819040736,0.0647056026017746,0.32691338175328466,0.331221376348831,439320.9469613048,2644958.0,11462.178726165857,56686.419158123
C00042979,mass,V,0.07980912819040736,0.1836768792722143,0.32691338175328466,0.3341005506041342,169397.85891672428,1077685.0,4419.703973059913,66133.80666280046
C00048127,mass,XV,0.07980912819040736,0.1718173593627204,0.32691338175328466,0.3414134970695308,320202.49271571456,1788674.0,8354.29820830877,104924.9861008529
C00003155,mass,IX,0.07980912819040736,0.0585939033115347,0.32691338175328466,0.3439540971563697,313572.1183619692,1579691.0,8181.307285864296,31836.481251119003
C00022796,mass,VI,0.07980912819040736,0.0006755164619212,0.32691338175328466,0.3301882626063211,422997.5004567536,2371873.0,11036.289037644692,529.0405965770085
C00029896,mass,VII,0.07980912819040736,0.0620713694495701,0.32691338175328466,0.3134497120267417,284943.9071603524,1938264.0,7434.378017699312,37711.354530404016
C00016913,mass,X,0.07980912819040736,0.0595772021342085,0.32691338175328466,0.2937697746510642,194062.8333920473,2462305.0,5063.229731774471,43095.21593022647
C00041043,affluent,X,0.9060599661898894,0.9999411333424374,0.31915421294398666,0.344815695969186,860552.1164952978,0.0,248848.31273832763,0.0
C00042716,mass,VIII,0.07980912819040736,0.0359579314592734,0.32691338175328466,0.3404898799257381,236503.2996041756,1320763.0,6170.530014881766,16170.51317660527
C00007442,affluent,VIII,0.9060599661898894,0.9995958030470742,0.31915421294398666,0.3306835157908325,816096.9692033201,0.0,235993.09085915057,0.0
C00012849,mass,XIV,0.07980912819040736,0.0492977381203076,0.32691338175328466,0.3125832973896558,138953.5533030156,621113.0,3625.3915812834302,9571.133651941447
C00012620,pyme,VIII,0.8219205734688478,0.8008242679021573,0.3420862301687797,0.3328175550279693,891339.9663390558,0.0,250616.01759141393,0.0
C00019747,mass_affluent,XI,0.5234736516223224,0.2450093581552472,0.33374103448025355,0.3268242132747924,544903.5704877509,3478530.0,95197.18103546492,278543.25748333137
C00001423,mass,RM,0.07980912819040736,0.0694767504529447,0.32691338175328466,0.3206246996922101,502175.3743617822,3066857.0,13102.092974685733,68317.19075681728
C00026895,pyme,VI,0.8219205734688478,0.8518389909897541,0.3420862301687797,0.3160178682599036,784324.128758053,0.0,220526.61955407908,0.0
C00006066,affluent,IV,0.9060599661898894,0.9853425338166256,0.31915421294398666,0.2937725612121494,690565.5004272141,0.0,199692.79759194003,0.0
C00037617,mass,XI,0.07980912819040736,0.0185325093559916,0.32691338175328466,0.3453760230727861,465008.6215170869,2549863.0,12132.38741722536,16320.868272515612
C00037029,mass_affluent,VI,0.5234736516223224,0.7572018016702989,0.33374103448025355,0.3344512976461999,583713.8546747039,0.0,101977.5176856287,0.0
C00043198,mass_affluent,IX,0.5234736516223224,0.7015242141920278,0.33374103448025355,0.3259654644917382,605142.9053082459,0.0,105721.2722195794,0.0
C00029229,affluent,VII,0.9060599661898894,0.977020432069022,0.31915421294398666,0.2813202414465663,760871.2510934909,0.0,220023.31226240174,0.0
C00029836,mass,VI,0.07980912819040736,0.1873357280401708,0.32691338175328466,0.3198884305314536,513134.37711842224,3501398.0,13388.020720963254,209826.63938010237
C00022686,affluent,XII,0.9060599661898894,0.9111249328685562,0.31915421294398666,0.3360196960039503,863274.0735488475,0.0,249635.4288317499,0.0
C00022342,pyme,X,0.8219205734688478,0.8624828655466469,0.3420862301687797,0.3603577800302072,891339.9663390558,0.0,250616.01759141393,0.0
C00045714,mass,XIV,0.07980912819040736,0.0509704970652529,0.32691338175328466,0.3190778684113063,293399.7816913487,1725694.0,7654.99746648888,28065.923692087206
C00034760,mass,X,0.07980912819040736,0.0192847271003884,0.32691338175328466,0.3254490589071264,131713.14181419322,821622.0,3436.4843800450235,5156.66094497983
C00005216,mass,IV,0.07980912819040736,0.0237333211374589,0.32691338175328466,0.3375129600833278,311488.4839803541,1880212.0,8126.94386466335,15061.068707394073
C00048813,mass,XIV,0.07980912819040736,0.0614546129055975,0.32691338175328466,0.3200447369197952,457333.5535507796,2638167.0,11932.13973640391,51888.06325128804
C00044918,mass,XV,0.07980912819040736,0.101944337249538,0.32691338175328466,0.3629627660987582,316240.58882966737,1839699.0,8250.929473556034,68072.53988901296
C00039365,affluent,V,0.9060599661898894,0.9997924626042468,0.31915421294398666,0.3147087817387335,726711.5571066202,0.0,210145.2560129906,0.0
C00047379,mass,II,0.07980912819040736,0.1010904081667249,0.32691338175328466,0.3367395478583433,448304.6336700827,3525651.0,11696.569149359048,120017.17342560469
C00002900,mass,RM,0.07980912819040736,0.0900932617901371,0.32691338175328466,0.3169793960986629,268368.19605555193,1535125.0,7001.906576237976,43839.65105567682
C00013308,mass,V,0.07980912819040736,0.0343542487819437,0.32691338175328466,0.3186755369246756,308792.49715541943,1494909.0,8056.603756720554,16366.052465824003
C00018862,mass,XI,0.07980912819040736,0.0277029527019481,0.32691338175328466,0.3126510963082171,288214.8578375083,1669233.0,7519.719318917387,14457.825488513732
C00014161,mass,XII,0.07980912819040736,0.0843994823732478,0.32691338175328466,0.3430536800766359,258201.8161233264,1494041.0,6736.6588920852355,43257.79531458452
C00015154,mass,IX,0.07980912819040736,0.0161022926783083,0.32691338175328466,0.3179189371075139,315716.2644632656,1963713.0,8237.249498495092,10052.686273502675
C00002562,mass_affluent,IX,0.5234736516223224,0.6877418003572453,0.33374103448025355,0.3605006174599161,408892.9137988373,0.0,71435.4884923656,0.0
C00007309,mass,X,0.07980912819040736,0.0286162998968653,0.32691338175328466,0.3182257831172418,233785.93279970004,1925162.0,6099.632088905582,17531.380799850802
C00019224,mass_affluent,IX,0.5234736516223224,0.4597556638494027,0.33374103448025355,0.342021486445508,641028.3262990151,3875468.0,111990.62170380878,609403.064037795
C00039544,affluent,X,0.9060599661898894,0.7915502677593069,0.31915421294398666,0.3317932930797665,668619.2948061469,0.0,193346.55064753335,0.0
C00033681,affluent,XI,0.9060599661898894,0.8040140119094281,0.31915421294398666,0.3186977547184308,705076.6189277285,0.0,203889.01916362758,0.0
C00039098,mass,VII,0.07980912819040736,0.0306064511149988,0.32691338175328466,0.318679590303128,155249.98899869862,679504.0,4050.57653965019,6627.645074287389
C00044841,mass,X,0.07980912819040736,0.0146301418456683,0.32691338175328466,0.3305096552748437,153618.9146280085,1088339.0,4008.0207132507594,5262.5578158446715
C00044615,mass_affluent,XVI,0.5234736516223224,0.6427850866730719,0.33374103448025355,0.3355941182751477,495613.0718903351,0.0,86585.90232039546,0.0
C00027192,mass_affluent,XI,0.5234736516223224,0.8391824328177142,0.33374103448025355,0.3629977681634172,692246.325646869,0.0,120938.6437397583,0.0
C00017477,mass_affluent,II,0.5234736516223224,0.4117746168165844,0.33374103448025355,0.3376444720130291,276205.3704652373,2009848.0,48254.359265091145,279436.0473173314
C00014804,mass,XV,0.07980912819040736,0.0160458305725286,0.32691338175328466,0.2990866824840552,316807.3127256124,1860366.0,8265.715680834886,8928.071743057693
C00026838,affluent,XIV,0.9060599661898894,0.9996633062686036,0.31915421294398666,0.3206961499612829,798900.2629189971,0.0,231020.27019962025,0.0
C00010263,mass,VIII,0.07980912819040736,0.1833215757091705,0.32691338175328466,0.3404410197003484,566432.120029549,3411171.0,14778.594649145154,212891.8103368509
C00044191,pyme,VI,0.8219205734688478,0.779666536406579,0.3420862301687797,0.3425598100073982,912803.537572519,0.0,256650.8807737679,0.0
C00043279,mass,XII,0.07980912819040736,0.0269530168988145,0.32691338175328466,0.3228038250235455,264263.0298400935,1624066.0,6894.800031039832,14130.246243637963
C00030949,pyme,XIV,0.8219205734688478,0.999695479734021,0.3420862301687797,0.3444258124324994,1024617.104794658,0.0,288089.2454697844,0.0
C00042990,mass_affluent,X,0.5234736516223224,0.5660226877254044,0.33374103448025355,0.3050404098185584,746533.6571485705,0.0,130422.8923385954,0.0
C00019710,affluent,VI,0.9060599661898894,0.9996476515175858,0.31915421294398666,0.3074878669890641,739452.4852152764,0.0,213829.58657448165,0.0
C00028469,mass,II,0.07980912819040736,0.0616676987677942,0.32691338175328466,0.3285074379609173,173514.5765906909,1204303.0,4527.111903573018,24397.12872770437
C00000544,pyme,XII,0.8219205734688478,0.9995207787551258,0.3420862301687797,0.3749928237117723,1062789.5005717378,0.0,298822.0905938142,0.0
C00023823,mass,RM,0.07980912819040736,0.145163955838839,0.32691338175328466,0.3247301898643672,601194.744359222,3674346.0,15685.57487809465,173205.43312441994
C00028067,mass,VII,0.07980912819040736,0.0225657331931011,0.32691338175328466,0.3179318039587436,338100.71938620857,2241766.0,8821.27496959828,16083.245873571126
C00034416,mass_affluent,VII,0.5234736516223224,0.6871376976012831,0.33374103448025355,0.3334497642413432,556886.6153084615,0.0,97290.67454319174,0.0
C00039628,mass,IX,0.07980912819040736,0.0633264836390883,0.32691338175328466,0.334128188850165,139688.66970291137,966395.0,3644.5712621486887,20448.10960239993
C00001164,mass,XI,0.07980912819040736,0.0467696048327489,0.32691338175328466,0.3198301785685446,305557.88471420284,2059955.0,7972.210544497122,30813.48886949306
C00029747,pyme,II,0.8219205734688478,0.6264745578959013,0.3420862301687797,0.3399198604359369,830553.5929709043,0.0,233524.8521633442,0.0
C00002211,pyme,XIV,0.8219205734688478,0.9996221175388168,0.3420862301687797,0.3250307592569139,808498.0508355863,0.0,227323.54587784724,0.0
C00023002,mass,VI,0.07980912819040736,0.0139286509864901,0.32691338175328466,0.3287160374474248,439514.7775222309,2404503.0,11467.23589575291,11009.187607270835
C00032301,mass,RM,0.07980912819040736,0.3384639645325268,0.32691338175328466,0.3314006418170291,614146.2402522584,3668171.0,16023.488109239219,411448.3787730994
C00046321,mass,XV,0.07980912819040736,0.0010106862841946,0.32691338175328466,0.3112868237964896,274645.05294100335,1654609.0,7165.673990373924,520.5620361885746
C00028828,pyme,VIII,0.8219205734688478,0.9996495062187136,0.3420862301687797,0.3328384535839416,897408.8904780787,0.0,252322.40309663626,0.0
C00044405,mass,X,0.07980912819040736,0.035496820110997,0.32691338175328466,0.3285022953117616,285385.5652946736,1651914.0,7445.901175214269,19262.617102600052
C00018199,affluent,RM,0.9060599661898894,0.9997034459511196,0.31915421294398666,0.3147502956927058,741621.3848985606,0.0,214456.77348895007,0.0
C00001902,mass,II,0.07980912819040736,0.0324812510997575,0.32691338175328466,0.3255956252235252,238772.45803012355,2362346.0,6229.733883069939,24983.588410435797
C00037461,mass_affluent,IX,0.5234736516223224,0.379351631223103,0.33374103448025355,0.3051898160369858,648473.6237028287,4579508.0,113291.34969166043,530189.1248888597
C00017693,pyme,X,0.8219205734688478,0.6104747836776736,0.3420862301687797,0.3306475446823557,385648.279425439,0.0,108431.84377510555,0.0
C00028201,mass,VI,0.07980912819040736,0.0804064998481544,0.32691338175328466,0.3401819130785172,513920.3036113256,2790550.0,13408.526071299031,76329.4591293148
C00024783,mass,VIII,0.07980912819040736,0.0933553192211035,0.32691338175328466,0.3285238024417864,557244.8275361957,3083068.0,14538.892014211036,94555.9827575144
C00028969,affluent,III,0.9060599661898894,0.9774420012011616,0.31915421294398666,0.3089757369458143,783307.5113439664,0.0,226511.2697032912,0.0
C00038889,mass_affluent,IV,0.5234736516223224,0.5642769404812678,0.33374103448025355,0.3221097037391788,714049.970283259,0.0,124747.84158337938,0.0
C00035969,mass,V,0.07980912819040736,0.0113018193504301,0.32691338175328466,0.3073669106739934,173413.9970416056,1329487.0,4524.487715548779,4618.378985202301
C00030876,mass_affluent,IX,0.5234736516223224,0.8924088966238485,0.33374103448025355,0.3201055991658872,415125.78883334127,0.0,72524.40066906504,0.0
C00038949,mass_affluent,V,0.5234736516223224,0.6785772469267288,0.33374103448025355,0.3440780931257554,885622.7515205985,0.0,154722.40222277676,0.0
C00015360,mass,VII,0.07980912819040736,0.0341158852046171,0.32691338175328466,0.3278679781057839,260851.78333465185,1359931.0,6805.798317384178,15211.516772589566
C00042752,mass,II,0.07980912819040736,0.0856176516496039,0.32691338175328466,0.3297301857249089,285193.89568895486,1582889.0,7440.900386400719,44686.10276616734
C00044470,mass,X,0.07980912819040736,0.0569480470659858,0.32691338175328466,0.3431749115485177,314188.1973395322,1990975.0,8197.381200388756,38909.905181803064
C00019715,mass,VI,0.07980912819040736,0.0011558391024519,0.32691338175328466,0.3091267194251398,347821.00478377816,2970078.0,9074.88374757011,1061.2110967335282
C00011608,mass,RM,0.07980912819040736,0.0413473880326625,0.32691338175328466,0.3370459310559555,276178.1805117706,1411168.0,7205.674318943949,19665.993355313614
C00036168,mass,VII,0.07980912819040736,0.0852161682843062,0.32691338175328466,0.3258505074190506,264092.2740387908,1539643.0,6890.344897437396,42752.39370044426
C00035572,mass_affluent,VI,0.5234736516223224,0.6321275207424746,0.33374103448025355,0.3272271218483324,397538.2018099175,0.0,69451.7676445701,0.0
C00030442,mass,IX,0.07980912819040736,0.1916461007057662,0.32691338175328466,0.3518453371037202,286849.31340929697,1419420.0,7484.091347151094,95711.1881321497
C00039647,mass_affluent,III,0.5234736516223224,0.4520316265498548,0.33374103448025355,0.3496262406362793,766680.6421421014,3962070.0,133942.66405899572,626173.9354124953
C00045247,mass,VI,0.07980912819040736,0.0055629095165661,0.32691338175328466,0.3154225410730418,322335.1344091896,2232461.0,8409.94026320864,3917.2257693320726
C00010435,mass,XIV,0.07980912819040736,0.0558585950134343,0.32691338175328466,0.2903199086359285,444288.4395308721,3433657.0,11591.783945418687,55683.142413920745
C00045592,mass,VII,0.07980912819040736,0.2665167365095899,0.32691338175328466,0.3119073118250206,526548.5115389116,3606077.0,13738.004502178232,299767.8398368979
C00033541,pyme,XI,0.8219205734688478,0.6585635795054503,0.3420862301687797,0.3195818721495634,483655.371179687,0.0,135988.27337407044,0.0
C00004163,affluent,VI,0.9060599661898894,0.9954361840262256,0.31915421294398666,0.3200272495750033,767155.1645247159,0.0,221840.44945232882,0.0
C00024262,affluent,VII,0.9060599661898894,0.9400965093940106,0.31915421294398666,0.3221488237998532,558891.1300675417,0.0,161616.1439334336,0.0
C00027619,mass,VI,0.07980912819040736,0.1310845042409263,0.32691338175328466,0.3273180094259481,147440.53025297204,709408.0,3846.8225130842284,30438.085945411465
C00017467,mass,VII,0.07980912819040736,0.1274826471152002,0.32691338175328466,0.3373074812274916,304226.0012799331,1910629.0,7937.460810682668,82158.67217843147
C00002442,mass,RM,0.07980912819040736,0.0931393749612692,0.32691338175328466,0.3289569791588884,507171.1842572108,2760498.0,13232.437011999287,84578.47704731605
C00006212,mass_affluent,II,0.5234736516223224,0.7378982298861068,0.33374103448025355,0.3450391578823554,524654.9871767589,0.0,91659.65961778956,0.0
C00016369,mass,IV,0.07980912819040736,0.127835987991035,0.32691338175328466,0.3679488855225596,272555.8648601766,1473154.0,7111.165669428506,69292.90572990249
C00006897,pyme,XIV,0.8219205734688478,0.9997899151090176,0.3420862301687797,0.3759760483783476,1231896.962753644,0.0,346369.6485599278,0.0
C00027591,mass_affluent,XIV,0.5234736516223224,0.4234347603317346,0.33374103448025355,0.3440780353292407,577996.6398562466,3469161.0,100978.69374031277,505438.0257051708
C00027722,mass_affluent,VI,0.5234736516223224,0.1342279227692763,0.33374103448025355,0.3256064979000062,142122.8645835824,968598.0,24829.523610813445,42333.04424933533
C00006401,mass,VII,0.07980912819040736,0.0823626288419068,0.32691338175328466,0.3639576806880011,476441.82061592105,2357302.0,12430.687264726641,70663.69020238161
C00046283,mass_affluent,X,0.5234736516223224,0.6656169270293963,0.33374103448025355,0.3476205925961681,474240.6721854932,0.0,82852.04496643656,0.0
C00030128,affluent,XI,0.9060599661898894,0.942994969784525,0.31915421294398666,0.3113425807742314,687759.648021438,0.0,198881.4212399606,0.0
C00019028,mass,XVI,0.07980912819040736,0.0206526983004573,0.32691338175328466,0.3132708421708339,426641.5349957974,2742969.0,11131.364347528608,17746.70273777045
C00033822,affluent,VI,0.9060599661898894,0.999863947129846,0.31915421294398666,0.3170286157671177,711254.41822264,0.0,205675.47102575967,0.0
C00032757,mass_affluent,RM,0.5234736516223224,0.5781142979985489,0.33374103448025355,0.3304260066523324,951637.229773006,0.0,166255.43774965164,0.0
C00047478,mass,IX,0.07980912819040736,0.0387715606795329,0.32691338175328466,0.3075110434327527,424744.0267342999,3319109.0,11081.8570818767,39572.68471523942
C00031633,mass,VI,0.07980912819040736,0.0602717325217916,0.32691338175328466,0.3380675112434307,407185.2590146584,2518579.0,10623.737032728464,51318.350647505395
C00018559,mass,IX,0.07980912819040736,0.0669164216011598,0.32691338175328466,0.341894665156357,323813.66257040505,2342492.0,8448.51605649312,53592.39297484047
C00016626,mass_affluent,XII,0.5234736516223224,0.7649943991517452,0.33374103448025355,0.340191979752695,885622.7515205985,0.0,154722.40222277676,0.0
C00017532,mass_affluent,XIV,0.5234736516223224,0.7623982161476224,0.33374103448025355,0.3122352323747985,556260.5660995644,0.0,97181.30084277144,0.0
C00037648,affluent,IV,0.9060599661898894,0.6370704270245814,0.31915421294398666,0.3410001365485343,500304.13427464885,0.0,144674.37507131664,0.0
C00033396,mass,IV,0.07980912819040736,0.0009581864308169,0.32691338175328466,0.3363404036682509,276178.1805117706,1540887.0,7205.674318943949,496.59214836410627
C00017828,mass,VI,0.07980912819040736,0.0006504813650331,0.32691338175328466,0.3190238917561216,290818.24704601214,1932955.0,7587.643492822691,401.12507534466585
C00014428,mass,XI,0.07980912819040736,0.0031943537009566,0.32691338175328466,0.3320259925519214,258625.62970163472,1408691.0,6747.7164731424255,1494.0695894803646
C00001006,mass,XI,0.07980912819040736,0.0509817942619721,0.32691338175328466,0.3235323879344139,335003.48076217424,2041751.0,8740.465932579173,33677.175195193406
C00005489,mass,VI,0.07980912819040736,0.0276906909136393,0.32691338175328466,0.3166197858252871,293023.45822005667,1884405.0,7645.178934236694,16521.37126554914
C00045616,mass,VIII,0.07980912819040736,0.2857896542328498,0.32691338175328466,0.3245646162650157,427029.1401335849,2461307.0,11141.477226040844,228303.96894090957
C00017407,mass,XVI,0.07980912819040736,0.1200505637028177,0.32691338175328466,0.3269429107380391,488701.4987218767,2506840.0,12750.550504910596,98392.66964806596
C00000455,mass,RM,0.07980912819040736,0.0024604498795506,0.32691338175328466,0.332150765653406,519286.028838491,3561385.0,13548.521448197562,2910.507386217854
C00004245,mass_affluent,XV,0.5234736516223224,0.4036184960445485,0.33374103448025355,0.3397854777957705,500615.2830898083,2999548.0,87459.81181727695,411369.12162312807
C00039506,mass,V,0.07980912819040736,0.0234268577745353,0.32691338175328466,0.3201664246733436,179231.79140914834,1224880.0,4676.277880106377,9187.204227184364
C00043384,mass,X,0.07980912819040736,0.0569332180804379,0.32691338175328466,0.3606933742359354,349524.5731197114,1742273.0,9119.330990238062,35778.333134545
C00034293,mass_affluent,X,0.5234736516223224,0.0315686084585472,0.33374103448025355,0.3198236872971767,321473.31859407417,2090150.0,56162.879756648086,21102.96696682563
C00041414,mass,IV,0.07980912819040736,0.0323092202826284,0.32691338175328466,0.3153188468915097,454541.3589762792,2637914.0,11859.289503624153,26874.292505502766
C00044592,mass_affluent,II,0.5234736516223224,0.6414971596159258,0.33374103448025355,0.3199851766136163,732949.5629514693,0.0,128049.68807912116,0.0
C00031954,mass,V,0.07980912819040736,0.1181679269573476,0.32691338175328466,0.3303264611451442,417761.119124613,2281929.0,10899.668329885359,89072.80091525996
C00029981,mass,XVI,0.07980912819040736,0.0052045172016707,0.32691338175328466,0.3292613011154674,172737.69431689993,1098323.0,4506.842522991521,1882.1369315309953
