id_cliente,pd_score,lgd_pred,ead_pred,limite_ref,r_opt,e_opt,z_opt,ingreso_opt,el_opt,cost_opt,utilidad_opt
C00001571,0.01656164684470593,0.3214762576269192,274022.3895310016,1926308.0,0.4,1926308.0,770523.2,654944.72,10256.00329949846,28894.62,615794.0967005015
C00035908,0.9994613881679837,0.33837382062641735,841716.5233687463,5000000.0,0.1,0.0,1.4717196e-10,1.2509616599999998e-10,0.0,0.0,1.2509616599999998e-10
C00026090,0.028811689848395355,0.3052387709545545,356286.4380218221,1886062.0,0.4,1886062.0,754424.8,641261.0800000001,16586.868145450455,28290.93,596383.2818545495
C00020914,0.6346346454437913,0.3465974189370472,297366.81700089376,1255638.0,0.1,0.0,1.191182e-10,1.0125046999999999e-10,0.0,0.0,1.0125046999999999e-10
C00009958,0.0342034192114257,0.30968949912258487,148390.82693391564,1173106.0,0.4,1173106.0,469242.4,398856.04000000004,12426.05464163005,17596.59,368833.39535837
C00018276,0.032287059722369914,0.3281776071094896,125701.6170655378,632003.0,0.4,632003.0,252801.2,214881.02000000002,6696.634267852358,9480.045,198704.34073214766
C00015432,0.5180256959229282,0.32005609428489434,838215.0376967379,4747841.0,0.1,0.0,1.7712629e-10,1.505573465e-10,0.0,0.0,1.505573465e-10
C00023494,0.9952712032695691,0.3254249004579928,857223.1355969167,5000000.0,0.1,0.0,1.4734778e-10,1.25245613e-10,0.0,0.0,1.25245613e-10
C00015790,0.6015789992407466,0.34436689963421574,404424.5915032383,2425416.0,0.1,0.0,1.4277969e-10,1.213627365e-10,0.0,0.0,1.213627365e-10
C00035780,0.0018648401959949121,0.32910753934201087,601894.3858655029,3679532.0,0.4,3679532.0,1471812.8,1251040.8800000001,2258.250095836345,55192.979999999996,1193589.6499041638
C00011981,0.015651870613870578,0.3165293704581182,178015.78441127806,1248423.0,0.4,1248423.0,499369.2,424463.82,6185.033045437721,18726.344999999998,399552.4419545623
C00044906,0.8426073126941563,0.32255146467666407,782878.011589143,5000000.0,0.1,0.0,1.5458014e-10,1.31393119e-10,0.0,0.0,1.31393119e-10
C00035763,0.03782033878201565,0.3254877994555858,325516.274785663,2357613.0,0.4,2357613.0,943045.2,801588.4199999999,29022.354763319745,35364.195,737201.8702366803
C00027093,0.6598988367801665,0.3553688083399688,964769.572490453,5000000.0,0.1,0.0,1.6626513e-10,1.413253605e-10,0.0,0.0,1.413253605e-10
C00046835,0.9641780535181782,0.3167062448910651,700823.0513726216,5000000.0,0.1,0.0,1.4868623e-10,1.2638329549999997e-10,0.0,0.0,1.2638329549999997e-10
C00033438,0.05215723880569394,0.31510078697305316,354570.0605355604,2470936.0,0.4,2470936.0,988374.4,840118.24,40609.306835845,37064.04,762444.893164155
C00047381,0.758369198807969,0.3349752575083682,662530.2502754241,3362478.0,0.1,0.0,1.4438885e-10,1.227305225e-10,0.0,0.0,1.227305225e-10
C00001591,0.04803276694681405,0.3288248546173957,245463.91417333332,1321776.0,0.4,1321776.0,528710.4,449403.84,20876.616039639826,19826.64,408700.5839603602
C00026756,0.9997399415231312,0.31624385400396066,732971.6777061444,5000000.0,0.1,0.0,1.4716031e-10,1.250862635e-10,0.0,0.0,1.250862635e-10
C00021759,0.11600476028575095,0.34823995799162116,230612.8455828732,1347789.0,0.4,1347789.0,539115.6,458248.25999999995,54447.296489107735,20216.835,383584.1285108922
C00003002,0.3104234572564244,0.33313820579444836,566620.1424167327,3437499.0,0.4,3437499.0,1374999.6,1168749.6600000001,355485.22454110626,51562.485,761701.9504588939
C00044112,0.1754276286412634,0.3418197608068091,406812.22208009346,2224217.0,0.4,2224217.0,889686.8,756233.78,133374.349580526,33363.255,589496.175419474
C00043520,0.04112966729787875,0.3148024354833221,333915.5887982562,2459709.0,0.4,2459709.0,983883.6,836301.0599999999,31847.622026181933,36895.635,767557.802973818
C00000629,0.6020722919218084,0.3302279213406582,801841.13629376,4875847.0,0.1,0.0,1.699696e-10,1.4447416000000002e-10,0.0,0.0,1.4447416000000002e-10
C00020737,0.20341579565839205,0.329780840504346,578517.205802247,3764586.0,0.4,3764586.0,1505834.4,1279959.24,252538.33751160483,56468.79,970952.1124883951
C00011903,0.07534471695021253,0.3270536014563375,309943.21609839064,1803423.0,0.4,1803423.0,721369.2,613163.82,44439.518600698866,27051.344999999998,541672.9563993011
C00006367,0.014906776950518784,0.31176670971428755,180676.47974202663,1270046.0,0.4,1270046.0,508018.4,431815.64,5902.458521024095,19050.69,406862.4914789759
C00017133,0.6010688162190375,0.3621369282291475,914565.629729812,3382315.0,0.1,0.0,1.5519884e-10,1.3191901399999998e-10,0.0,0.0,1.3191901399999998e-10
C00009479,0.03541746880141132,0.3268882900971127,123067.88222750956,761591.0,0.4,761591.0,304636.4,258940.94,8817.36231150985,11423.865,238699.71268849017
C00041871,0.035087943534833986,0.33688721329482557,346792.2211155039,2241248.0,0.4,2241248.0,896499.2,762024.32,26493.07432767805,33618.72,701912.5256723219
C00012933,0.09604576672619435,0.35514965132819043,136772.57151424466,741542.0,0.4,741542.0,296616.8,252124.27999999997,25294.45779453415,11123.13,215706.6922054658
C00013642,0.6567866436573753,0.3850140475925358,496254.82321091706,2403462.0,0.1,0.0,1.3864227e-10,1.178459295e-10,0.0,0.0,1.178459295e-10
C00019627,0.5091724647670587,0.33860139089093366,413771.93285728357,2587290.0,0.1,0.0,1.5304267e-10,1.300862695e-10,0.0,0.0,1.300862695e-10
C00009952,0.8765563824553416,0.3543289966583622,644095.157495243,3677772.0,0.1,0.0,1.4152157e-10,1.202933345e-10,0.0,0.0,1.202933345e-10
C00028963,0.5494002088744345,0.31044397582036953,749928.4875833939,4557130.0,0.1,0.0,1.7202599e-10,1.4622209149999998e-10,0.0,0.0,1.4622209149999998e-10
C00028446,0.6978729223605863,0.351421360817682,879724.8564260374,4431239.0,0.1,0.0,1.5860248e-10,1.34812108e-10,0.0,0.0,1.34812108e-10
C00019699,0.0014454859708282132,0.34569724068315677,398768.0431526167,2225685.0,0.4,2225685.0,890274.0,756732.9,1112.175933074818,33385.275,722235.4490669252
C00044224,0.06050250267910483,0.32890209369817763,225965.97613165027,1427452.0,0.4,1427452.0,570980.8,485333.68000000005,28405.43805064268,21411.78,435516.4619493574
C00002997,0.9749373085842971,0.31254773350227116,658409.6563831415,5000000.0,0.1,0.0,1.4821621e-10,1.259837785e-10,0.0,0.0,1.259837785e-10
C00013638,0.056010746208656016,0.31447767569325097,276547.41799013293,1685807.0,0.4,1685807.0,674322.8,573174.38,29694.022441729674,25287.105,518193.25255827035
C00022471,0.0008023859051818754,0.31822941995850657,472293.7427716289,2969021.0,0.4,2969021.0,1187608.4,1009467.1399999999,758.1181389286971,44535.314999999995,964173.7068610713
C00036087,0.15545531572089877,0.3607437029108695,439984.0683925423,2515287.0,0.4,2515287.0,1006114.8,855197.5800000001,141056.10329332144,37729.305,676412.1717066786
C00028918,0.07200402348182029,0.32491723843554954,252877.60957399657,1385713.0,0.4,1385713.0,554285.2,471142.4199999999,32419.238508812927,20785.695,417937.486491187
C00017650,0.5728915119489517,0.33869781947627026,304424.56723424344,1943371.0,0.1,0.0,1.3717569e-10,1.165993365e-10,0.0,0.0,1.165993365e-10
C00027956,0.6665794576586653,0.34414737420494756,583713.8546747039,3345597.0,0.1,0.0,1.4991388e-10,1.27426798e-10,0.0,0.0,1.27426798e-10
C00002855,0.407348696943897,0.33619741630063693,614437.1260036321,3832788.0,0.4,3832788.0,1533115.2,1303147.92,524898.7047055579,57491.82,720757.3952944421
C00013390,0.6446517219901199,0.3399560422075001,318563.37441087625,1724758.0,0.1,0.0,1.2833675e-10,1.0908623749999998e-10,0.0,0.0,1.0908623749999998e-10
C00013049,0.697098842780841,0.33034235989776156,807524.0731252135,5000000.0,0.1,0.0,1.6351843e-10,1.389906655e-10,0.0,0.0,1.389906655e-10
C00022333,0.11313030895725834,0.32791351336221347,313670.22076751996,1971231.0,0.4,1971231.0,788492.4,670218.54,73126.67179767965,29568.465,567523.4032023204
C00030578,0.043369346494529386,0.31329883608374803,316538.5481603391,1734209.0,0.4,1734209.0,693683.6,589631.0599999999,23563.678861077973,26013.135,540054.2461389219
C00034735,0.6714725977474587,0.3391918658730017,770064.8493301247,4386973.0,0.1,0.0,1.6006524e-10,1.36055454e-10,0.0,0.0,1.36055454e-10
C00019539,0.0003779752701102215,0.3041956261916733,180777.05929111195,1323929.0,0.4,1323929.0,529571.6,450135.86,152.22326987631456,19858.934999999998,430124.70173012366
C00039587,0.6588985508304412,0.3287142879821463,814872.2494035498,4913930.0,0.1,0.0,1.6562171e-10,1.407784535e-10,0.0,0.0,1.407784535e-10
C00005573,0.057071677479237595,0.3030326702951056,273380.8921079229,2190660.0,0.4,2190660.0,876264.0,744824.4,37886.5508108765,32859.9,674077.9491891235
C00047751,0.026437494864934616,0.3078090707884411,289760.12571947183,1976169.0,0.4,1976169.0,790467.6,671897.46,16081.471910642114,29642.535,626173.4530893578
C00030964,0.44199646225325173,0.3329345231852736,315693.6259091447,2006260.0,0.4,2006260.0,802504.0,682128.4,295232.9586373541,30093.899999999998,356801.5413626459
C00035496,0.12478116805996343,0.3180346840127543,567480.0921104043,3434300.0,0.4,3434300.0,1373720.0,1167662.0,136289.3003658217,51514.5,979858.1996341783
C00020263,0.09309942743615937,0.31938911935983144,443835.09833608073,2944545.0,0.4,2944545.0,1177818.0,1001145.2999999999,87555.88109783825,44168.174999999996,869421.2439021616
C00044660,0.9995385640044833,0.36884269064006203,954485.8882456557,5000000.0,0.1,0.0,1.4716873e-10,1.2509342049999999e-10,0.0,0.0,1.2509342049999999e-10
C00021746,0.9996596633074935,0.34824949308838915,864241.8399080018,5000000.0,0.1,0.0,1.4716367e-10,1.250891195e-10,0.0,0.0,1.250891195e-10
C00047249,0.7633800975021574,0.3221762641066148,810559.4876414615,4933880.0,0.1,0.0,1.5860505e-10,1.348142925e-10,0.0,0.0,1.348142925e-10
C00036228,0.7919793133863953,0.3379325914887557,911116.7797828054,5000000.0,0.1,0.0,1.5741289e-10,1.338009565e-10,0.0,0.0,1.338009565e-10
C00028787,0.5636949339754344,0.35952498958758256,140483.75673937952,560393.0,0.1,0.0,1.0103895e-10,8.588310749999999e-11,0.0,0.0,8.588310749999999e-11
C00035620,0.19309879600870042,0.34345424177353945,490402.93239026255,2782083.0,0.4,2782083.0,1112833.2,945908.22,184509.41539712183,41731.244999999995,719667.5596028782
C00046000,0.01143000338033075,0.33091390924559855,308416.31981871324,2102399.0,0.4,2102399.0,840959.6,714815.6599999999,7952.002763374835,31535.985,675327.6722366251
C00049513,0.08463068764808011,0.33177386228133193,183263.50951790562,1231942.0,0.4,1231942.0,492776.8,418860.27999999997,34590.77559520088,18479.13,365790.3744047991
C00044515,0.6706387348010677,0.3203378288013549,579151.9148167407,3488318.0,0.1,0.0,1.5120777e-10,1.285266045e-10,0.0,0.0,1.285266045e-10
C00028684,0.09674814247882772,0.30790330177255343,303283.72737840714,2428188.0,0.4,2428188.0,971275.2,825583.9199999999,72333.46839892236,36422.82,716827.6316010776
C00031549,0.3092198470393447,0.38022294452623523,370530.78015266405,1649432.0,0.4,1649432.0,659772.8,560806.88,193927.81206390087,24741.48,342137.58793609915
C00031965,0.39253913298671755,0.30904680087140196,609263.1144608528,3815703.0,0.4,3815703.0,1526281.2,1297339.02,462894.2378744117,57235.545,777209.2371255882
C00009434,0.14220412796275742,0.3098926558550822,508555.55723802303,3234005.0,0.4,3234005.0,1293602.0,1099561.7,142516.18048765574,48510.075,908535.4445123442
C00022374,0.0008394713024347697,0.32450334717178214,306694.9039753556,1977416.0,0.4,1977416.0,790966.4,672321.44,538.6703593760552,29661.239999999998,642121.529640624
C00021623,0.003457412178547679,0.29510222082317034,346875.17276828014,2567361.0,0.4,2567361.0,1026944.4,872902.74,2619.4527859874024,38510.415,831772.8722140125
C00012452,0.9996356296888153,0.33511718009484137,830313.9772330105,5000000.0,0.1,0.0,1.4716467e-10,1.250899695e-10,0.0,0.0,1.250899695e-10
C00011800,0.027896207676882213,0.3406123778953111,387535.76254006807,2007657.0,0.4,2007657.0,803062.8,682603.38,19076.34249600178,30114.855,633412.1825039983
C00031389,0.001067403215895512,0.3376603943982288,494548.8025292195,2819530.0,0.4,2819530.0,1127812.0,958640.2,1016.2144129269254,42292.95,915331.0355870731
C00020769,0.07928553132686109,0.32481033653375946,294275.4566378375,1586045.0,0.4,1586045.0,634418.0,539255.2999999999,40845.03641268665,23790.675,474619.5885873133
C00004829,0.486287738913881,0.3316787257705384,580405.8904099365,3574980.0,0.1,0.0,1.6846108e-10,1.43191918e-10,0.0,0.0,1.43191918e-10
C00014590,0.022159460121681913,0.3067055700977041,288591.18130880035,1674967.0,0.4,1674967.0,669986.8,569488.78,11383.795716025259,25124.504999999997,532980.4792839747
C00001508,0.0045724509836695525,0.3090212933353232,274612.9812894308,1601524.0,0.4,1601524.0,640609.6,544518.1599999999,2262.928935405727,24022.86,518232.37106459425
C00018613,0.12859383711245773,0.3075747868648445,309898.4700957227,2344979.0,0.4,2344979.0,937991.6,797292.86,92749.13009181942,35174.685,669369.0449081806
C00019303,0.9994821923149056,0.34608509807707566,988825.3451627459,5000000.0,0.1,0.0,1.4717109e-10,1.250954265e-10,0.0,0.0,1.250954265e-10
C00038310,0.09818649167753685,0.3390351010942751,321901.90558298863,3174915.0,0.4,3174915.0,1269966.0,1079471.0999999999,105688.68860734902,47623.725,926158.6863926508
C00001739,0.0008259802128451916,0.33419626373731603,296995.8462806427,1628181.0,0.4,1628181.0,651272.4,553581.54,449.44227086530327,24422.715,528709.3827291348
C00035876,0.11322062379017037,0.33036533346665037,326219.8751909055,2192814.0,0.4,2192814.0,877125.6,745556.76,82020.3857348369,32892.21,630644.1642651631
C00047068,0.03651450489478398,0.3177379767960357,331810.957173297,2475583.0,0.4,2475583.0,990233.2,841698.22,28721.825141901503,37133.744999999995,775842.6498580985
C00005115,0.04734359837555348,0.32955138461941996,136460.01650495466,786515.0,0.4,786515.0,314606.0,267415.1,12271.323746882812,11797.725,243346.05125311716
C00024907,0.17964517764168794,0.3187563656759545,488841.75513714197,3269993.0,0.4,3269993.0,1307997.2,1111797.6199999999,187249.75283031396,49049.895,875497.9721696859
C00007636,0.0481741175613003,0.3482997395617437,115512.60995757076,1162421.0,0.4,1162421.0,464968.4,395223.14,19504.29985417768,17436.315,358282.5251458223
C00014399,0.06524731132306436,0.31386888426869786,288147.4732807195,2063187.0,0.4,2063187.0,825274.8,701483.5800000001,42252.214555665654,30947.805,628283.5604443344
C00036171,0.001063511029803565,0.33265068384202284,452129.3135196814,2635756.0,0.4,2635756.0,1054302.4,896157.0399999999,932.471619894344,39536.34,855688.2283801056
C00009184,0.6739970420807291,0.3476779753492622,490402.93239026255,2823622.0,0.1,0.0,1.4320611e-10,1.217251935e-10,0.0,0.0,1.217251935e-10
C00036797,0.8414075162765685,0.3476801165514839,774607.147240295,5000000.0,0.1,0.0,1.5464437e-10,1.314477145e-10,0.0,0.0,1.314477145e-10
C00037623,0.6419564239467214,0.3194346377502462,823344.7284705223,5000000.0,0.1,0.0,1.6767592e-10,1.42524532e-10,0.0,0.0,1.42524532e-10
C00001656,0.028623631627329785,0.3130541586744878,287955.3146662139,1666786.0,0.4,1666786.0,666714.4,566707.24,14935.647511302444,25001.79,526769.8024886975
C00004327,0.04513378715774991,0.318444923381536,283671.26636111224,1570565.0,0.4,1570565.0,628226.0,533992.1,22573.142400935365,23558.475,487860.48259906465
C00027378,0.33985281935947403,0.34835202481555105,389325.61206935614,2233131.0,0.4,2233131.0,893252.4,759264.54,264376.8457478331,33496.965,461390.72925216693
C00019045,0.030984781930200034,0.3379605205336318,173633.86245650327,971177.0,0.4,971177.0,388470.8,330200.18,10169.809150934945,14567.654999999999,305462.7158490651
C00044329,0.637789078438165,0.32138506802802563,801627.4689870179,5000000.0,0.1,0.0,1.6801229e-10,1.4281044649999998e-10,0.0,0.0,1.4281044649999998e-10
C00009662,0.7634682445980325,0.3365900944737314,890116.1947773789,5000000.0,0.1,0.0,1.5912833e-10,1.352590805e-10,0.0,0.0,1.352590805e-10
C00015915,0.031141921198198856,0.31505414314097774,268806.6213164896,1682197.0,0.4,1682197.0,672878.8,571946.98,16504.693008772418,25232.954999999998,530209.3319912276
C00025467,0.9724126380262962,0.31995646621261453,810140.2358660942,4851045.0,0.1,0.0,1.4720858e-10,1.25127293e-10,0.0,0.0,1.25127293e-10
C00013611,0.5752450104293296,0.3431700523741558,122255.93924647375,730094.0,0.1,0.0,1.0725565e-10,9.11673025e-11,0.0,0.0,9.11673025e-11
C00011671,0.22158973555943245,0.33443678047043274,176008.75830152328,1041467.0,0.4,1041467.0,416586.8,354098.77999999997,77180.78413623589,15622.005,261295.99086376408
C00001220,0.0674418146472847,0.32181154413854324,169151.0175930954,1114468.0,0.4,1114468.0,445787.2,378919.12,24187.916988930214,16717.02,338014.1830110698
C00038864,0.043927714856783054,0.3242547121934231,335846.00128840737,2513545.0,0.4,2513545.0,1005418.0,854605.2999999999,35802.353190352296,37703.174999999996,781099.7718096476
C00012558,0.06349203764317293,0.33375955661900286,312398.9321318277,2026259.0,0.4,2026259.0,810503.6,688928.0599999999,42938.60508614521,30393.885,615595.5699138547
C00039144,0.9319610520393302,0.3393204889757397,863973.8474951785,5000000.0,0.1,0.0,1.5013968e-10,1.27618728e-10,0.0,0.0,1.27618728e-10
C00035509,0.9996246690326499,0.3196371196608309,891953.9230256868,5000000.0,0.1,0.0,1.4716513e-10,1.2509036049999998e-10,0.0,0.0,1.2509036049999998e-10
C00011853,0.05722682754192486,0.327403451901089,295773.38634600485,2049725.0,0.4,2049725.0,819890.0,696906.5,38404.18232933614,30745.875,627756.4426706638
C00013239,0.03774116773209994,0.31329453430742366,321041.1348117794,2434338.0,0.4,2434338.0,973735.2,827674.9199999999,28783.859764902933,36515.07,762375.990235097
C00029951,0.04385697318718878,0.33109231775276,273460.45875715837,1650793.0,0.4,1650793.0,660317.2,561269.62,23970.681309148942,24761.895,512537.0436908511
C00027985,0.021998449697587033,0.31542893578428366,289760.12571947183,1667976.0,0.4,1667976.0,667190.4,567111.84,11573.998023717462,25019.64,530518.2019762825
C00022091,0.8721636484717114,0.30743652245501424,695520.5100044168,5000000.0,0.1,0.0,1.5303867e-10,1.300828695e-10,0.0,0.0,1.300828695e-10
C00048990,0.8442422581471645,0.331741441249043,879240.1492042191,5000000.0,0.1,0.0,1.5449282e-10,1.31318897e-10,0.0,0.0,1.31318897e-10
C00040640,0.9981041651551498,0.29476741835963843,608466.3586738512,4754467.0,0.1,0.0,1.4538705e-10,1.2357899249999999e-10,0.0,0.0,1.2357899249999999e-10
C00028912,0.0139669835589491,0.29728742140938735,203551.9434701854,1583408.0,0.4,1583408.0,633363.2,538358.72,6574.640199489893,23751.12,508032.9598005101
C00008571,0.5586238631258416,0.3197258724622351,750401.4440538832,4799549.0,0.1,0.0,1.73346e-10,1.473441e-10,0.0,0.0,1.473441e-10
C00038432,0.9998196437702878,0.3300801554148947,657545.2341146987,5000000.0,0.1,0.0,1.4715698e-10,1.25083433e-10,0.0,0.0,1.25083433e-10
C00040526,0.020056348168252986,0.3275617116644908,180777.05929111195,1332381.0,0.4,1332381.0,532952.4,453009.54,8753.332444546235,19985.715,424270.49255545373
C00035550,0.17768003750064268,0.33494257147758977,181304.45622051883,1060419.0,0.4,1060419.0,424167.6,360542.45999999996,63108.30096337067,15906.285,281527.87403662934
C00029488,0.8677760947406824,0.32181718901746614,809358.9397362066,5000000.0,0.1,0.0,1.5326267e-10,1.302732695e-10,0.0,0.0,1.302732695e-10
C00026038,0.0004434900646816121,0.3348581800619256,275502.4752273492,1428634.0,0.4,1428634.0,571453.6,485735.55999999994,212.16111501388033,21429.51,464093.88888498605
C00019371,0.5835312283944993,0.3365149138266683,683586.2576361074,3811128.0,0.1,0.0,1.6139141e-10,1.371826985e-10,0.0,0.0,1.371826985e-10
C00044735,0.9999139978074475,0.3049324038621836,653393.9468413618,5000000.0,0.1,0.0,1.4715303e-10,1.250800755e-10,0.0,0.0,1.250800755e-10
C00006916,0.9392488090187876,0.3366250061000659,765302.5507831934,4065173.0,0.1,0.0,1.422501e-10,1.20912585e-10,0.0,0.0,1.20912585e-10
C00014999,0.0013215065391528021,0.3238772876048997,294086.6285562911,1999362.0,0.4,1999362.0,799744.8,679783.0800000001,855.7388391075925,29990.43,648936.9111608925
C00016751,0.0007892129691166572,0.3192818126545351,223613.09178253912,1434595.0,0.4,1434595.0,573838.0,487762.3,361.49118100162195,21518.925,465881.88381899835
C00029960,0.9997002535808267,0.3142740968594562,688812.1650611395,5000000.0,0.1,0.0,1.4716197e-10,1.250876745e-10,0.0,0.0,1.250876745e-10
C00028857,0.046980565884429545,0.33019459406873614,177568.8495734972,1175758.0,0.4,1175758.0,470303.2,399757.72,18239.215084053303,17636.37,363882.1349159467
C00038912,0.17123210432883398,0.33138330141627786,591204.7851162269,3366399.0,0.4,3366399.0,1346559.6,1144575.6600000001,191021.12713837897,50495.985,903058.5478616211
C00005844,0.19908015762708192,0.34352659847827594,390022.83985023724,2240772.0,0.4,2240772.0,896308.8,761862.48,153244.89436037387,33611.58,575006.0056396262
C00015770,0.8470632589116739,0.3330458080072376,397276.8419871506,2358746.0,0.1,0.0,1.279128e-10,1.0872587999999998e-10,0.0,0.0,1.0872587999999998e-10
C00027099,0.7812179081538154,0.32136712748441915,682189.8221338249,4162347.0,0.1,0.0,1.509681e-10,1.28322885e-10,0.0,0.0,1.28322885e-10
C00034727,0.02179756137371492,0.3055021133835852,258280.8061154835,1833290.0,0.4,1833290.0,733316.0,623318.6,12208.246722797368,27499.35,583611.0032772026
C00020931,0.3905702414719812,0.33494362444047465,397029.39496643236,2366138.0,0.4,2366138.0,946455.2,804486.9199999999,309535.8360715891,35492.07,459459.01392841083
C00012314,0.40938592678444097,0.33985705607787253,732142.1713138587,4407845.0,0.4,4407845.0,1763138.0,1498667.3,613275.3578565074,66117.675,819274.2671434926
C00008294,0.08679197990889773,0.3340870736521254,328202.6353075857,1935942.0,0.4,1935942.0,774376.8,658220.28,56134.72636652631,29039.129999999997,573046.4236334737
C00049409,0.060903155775548286,0.33376453000927353,411318.71153000044,2555934.0,0.4,2555934.0,1022373.6,869017.5599999999,51955.27084325624,38339.01,778723.2791567437
C00022320,0.03319577673744642,0.31697052907661377,314210.8358936531,2060033.0,0.4,2060033.0,824013.2,700411.22,21675.838034825945,30900.495,647834.886965174
C00020487,0.95035476506415,0.325821016314497,851351.7774653609,5000000.0,0.1,0.0,1.4930122e-10,1.2690603699999998e-10,0.0,0.0,1.2690603699999998e-10
C00022611,0.38776228029815635,0.3181861717773196,508248.55529012624,2879810.0,0.4,2879810.0,1151924.0,979135.4,355312.672806667,43197.15,580625.577193333
C00012466,0.7326313982974543,0.3034655135087135,594860.130013096,4272297.0,0.1,0.0,1.5488249e-10,1.316501165e-10,0.0,0.0,1.316501165e-10
C00041513,0.9991981240305776,0.2754473851380365,687491.5120951016,5000000.0,0.1,0.0,1.4718298e-10,1.25105533e-10,0.0,0.0,1.25105533e-10
C00048610,0.08478623288886297,0.33904355802898356,337386.09151217266,1741449.0,0.4,1741449.0,696579.6,592092.6599999999,50060.08664427076,26121.735,515910.8383557291
C00017673,0.0006264437460470493,0.3268599833444396,318153.2125361566,2476353.0,0.4,2476353.0,990541.2,841960.0199999999,507.0565356458541,37145.295,804307.668464354
C00008566,0.007255599121088652,0.3177825221145801,191899.12236213268,1401949.0,0.4,1401949.0,560779.6,476662.66,3232.4774377569433,21029.235,452400.94756224303
C00042906,0.0009248149597357397,0.32840532801491856,293992.62325647677,2076040.0,0.4,2076040.0,830416.0,705853.6,630.5227451522359,31140.6,674082.4772548478
C00033295,0.7226160875698913,0.31160474975953545,739452.4852152764,5000000.0,0.1,0.0,1.6175924e-10,1.3749535399999998e-10,0.0,0.0,1.3749535399999998e-10
C00012929,0.019294905869930302,0.31633296081825013,250363.7885517335,1500808.0,0.4,1500808.0,600323.2,510274.72,9160.353774496387,22512.12,478602.24622550356
C00008384,0.03404096084837738,0.307319240058738,353857.5889366682,2580452.0,0.4,2580452.0,1032180.8,877353.68,26995.249496367775,38706.78,811651.6505036323
C00026547,0.06520956913554467,0.33446200217193117,271354.75673921185,1528626.0,0.4,1528626.0,611450.4,519732.84,33339.52116330417,22929.39,463463.92883669585
C00021161,0.09236999273659356,0.3314239507176672,295672.8067969195,2329091.0,0.4,2329091.0,931636.4,791890.94,71301.92526704131,34936.365,685652.6497329586
C00025332,0.14049549998566002,0.3459648558868303,478666.36615422735,2619330.0,0.4,2619330.0,1047732.0,890572.2,127316.47780323049,39289.95,723965.7721967695
C00000417,0.05984049117169475,0.31424368899539623,421601.47218442947,2792940.0,0.4,2792940.0,1117176.0,949599.6,52519.83100516999,41894.1,855185.66899483
C00038314,0.12505939144741726,0.3367795442947454,394003.7144760673,2350953.0,0.4,2350953.0,940381.2,799324.0199999999,99016.13334933545,35264.295,665043.5916506645
C00040759,0.013430887343343793,0.31271437307431577,186929.33713583704,1488696.0,0.4,1488696.0,595478.4,506156.64,6252.570116858131,22330.44,477573.6298831419
C00001407,0.8998584406506748,0.35050439051449933,800883.9536270059,5000000.0,0.1,0.0,1.5166149e-10,1.289122665e-10,0.0,0.0,1.289122665e-10
C00027989,0.9975180554984217,0.3189407276788592,797074.8447693007,5000000.0,0.1,0.0,1.4725337e-10,1.251653645e-10,0.0,0.0,1.251653645e-10
C00020658,0.017274752674827004,0.305184438634812,416596.37355215533,2708583.0,0.4,2708583.0,1083433.2,920918.22,14279.61083682289,40628.744999999995,866009.8641631771
C00046982,0.08223636509691543,0.3106608662296249,404447.2300573592,2455070.0,0.4,2455070.0,982028.0,834723.7999999999,62721.1964561415,36826.049999999996,735176.5535438583
C00029902,0.7909209995325475,0.30639141902801376,630147.9348385729,4107405.0,0.1,0.0,1.4992043e-10,1.2743236549999998e-10,0.0,0.0,1.2743236549999998e-10
C00032870,0.5605252087646484,0.33828903496113083,402652.5066912664,2425816.0,0.1,0.0,1.4600191e-10,1.241016235e-10,0.0,0.0,1.241016235e-10
C00021614,0.02119316769787676,0.3152772047071075,330776.73124421935,1917905.0,0.4,1917905.0,767162.0,652087.7,12814.90931870199,28768.575,610504.215681298
C00018693,0.3779481319986632,0.3541168391966248,643375.4663484747,3305833.0,0.4,3305833.0,1322333.2,1123983.22,442445.4088910519,49587.494999999995,631950.3161089481
C00014463,0.0539952936605105,0.34464652054940853,306595.1988040523,2015130.0,0.4,2015130.0,806052.0,685144.2,37500.13873128023,30226.949999999997,617417.1112687198
C00013530,0.036808763263086935,0.3220077140390232,134797.07466930352,588708.0,0.4,588708.0,235483.2,200160.72,6977.782676036902,8830.619999999999,184352.3173239631
C00029805,0.022413516323046077,0.293556195068667,399916.49401919055,1778523.0,0.4,1778523.0,711409.2,604697.82,11702.017185983355,26677.844999999998,566317.9578140166
C00001445,0.22425870205505755,0.3452164986644953,492991.5957108069,2570673.0,0.4,2570673.0,1028269.2,874028.82,199015.85825255958,38560.095,636452.8667474404
C00018219,0.20319439855589297,0.32260042171988834,401468.04419620085,2515519.0,0.4,2515519.0,1006207.6,855276.46,164893.77640381138,37732.784999999996,652649.8985961885
C00045064,0.006831227029738435,0.3377247656346495,432824.58840377536,2458960.0,0.4,2458960.0,983584.0,836046.4,5673.004029604599,36884.4,793488.9959703954
C00030647,0.8516516375114381,0.3225299879367212,719710.8806688132,4000766.0,0.1,0.0,1.4574594e-10,1.23884049e-10,0.0,0.0,1.23884049e-10
C00049168,0.06363051451913627,0.3384766015345228,235655.5202896307,1543435.0,0.4,1543435.0,617374.0,524767.9,33241.639182287865,23151.524999999998,468374.73581771215
